date,userID,itemID,order,label,comID
2020-12-30,25560,31073,2,0,2556031073
2020-12-09,25561,22519,1,0,2556122519
2020-11-30,25561,26072,1,0,2556126072
2020-12-09,25561,29657,1,0,2556129657
2020-12-12,2556,13717,1,0,255613717
2020-12-09,25561,4418,2,0,255614418
2020-10-12,2556,23670,1,0,255623670
2020-09-15,2556,31910,1,0,255631910
2020-10-12,2556,3678,1,0,25563678
2020-12-16,2556,4418,3,0,25564418
2020-11-21,25565,26387,1,0,2556526387
2020-12-05,25566,1299,2,0,255661299
2020-12-05,25566,15483,1,0,2556615483
2020-09-09,25566,8630,1,3,255668630
2020-11-11,25567,10258,3,0,2556710258
2020-10-03,25567,17186,1,0,2556717186
2020-07-11,25567,18630,1,0,2556718630
2020-11-28,25567,20233,1,0,2556720233
2020-10-03,25567,28260,1,0,2556728260
2020-11-17,25568,15389,2,0,2556815389
2020-12-08,2557,11251,2,0,255711251
2020-10-17,25571,31723,1,0,2557131723
2020-07-12,25571,5170,1,0,255715170
2020-10-20,25572,9649,1,0,255729649
2020-10-20,25573,19976,1,0,2557319976
2020-10-02,25573,32752,1,0,2557332752
2020-11-04,25574,13027,1,0,2557413027
2020-06-21,25574,17378,1,1,2557417378
2020-10-30,25574,17645,1,0,2557417645
2020-06-18,25574,19390,1,1,2557419390
2020-06-18,25574,29260,1,1,2557429260
2020-10-02,25574,32146,1,0,2557432146
2020-11-13,25574,32449,1,0,2557432449
2020-07-27,25575,17419,1,0,2557517419
2020-12-30,25575,4091,7,0,255754091
2020-12-14,25577,31632,1,0,2557731632
2020-12-29,25578,20692,1,0,2557820692
2020-10-17,25578,4088,1,0,255784088
2020-10-02,25580,11130,1,0,2558011130
2020-11-07,25580,17167,2,0,2558017167
2020-11-07,25580,23337,3,0,2558023337
2020-10-04,2558,14291,2,0,255814291
2020-12-18,25582,26381,1,0,2558226381
2020-12-18,25582,32051,1,0,2558232051
2020-07-31,2558,31079,1,2,255831079
2020-12-29,25583,27181,2,0,2558327181
2020-12-28,25583,6263,1,4,255836263
2020-10-31,25584,14682,4,0,2558414682
2020-10-31,25584,16928,3,0,2558416928
2020-07-09,25584,29794,1,4,2558429794
2020-08-09,25584,6176,1,2,255846176
2020-10-12,25585,10382,3,0,2558510382
2020-09-23,25585,13574,3,0,2558513574
2020-12-30,25585,22200,1,0,2558522200
2020-09-23,25585,5236,2,0,255855236
2020-11-21,25589,13676,1,0,2558913676
2020-12-30,25589,27027,2,0,2558927027
2020-11-30,25590,12124,1,0,2559012124
2020-10-05,25590,31016,1,0,2559031016
2020-11-30,25590,32769,1,0,2559032769
2020-10-18,25591,10174,1,0,2559110174
2020-12-08,25591,13676,1,0,2559113676
2020-12-01,2559,11454,1,0,255911454
2020-10-18,25591,25483,1,0,2559125483
2020-12-01,2559,16673,2,0,255916673
2020-09-07,25594,11063,4,0,2559411063
2020-09-07,25594,18796,1,0,2559418796
2020-11-23,25594,23686,1,0,2559423686
2020-08-05,25594,25760,2,0,2559425760
2020-09-07,25594,882,1,0,25594882
2020-10-07,25596,16068,4,2,2559616068
2020-12-14,25598,21146,1,0,2559821146
2020-10-25,25598,32349,3,0,2559832349
2020-11-21,25599,22606,2,1,2559922606
2020-11-21,25599,32403,1,0,2559932403
2020-12-13,25600,19281,5,0,2560019281
2020-06-30,25600,19663,2,3,2560019663
2020-12-27,25600,20540,1,0,2560020540
2020-12-27,25600,20552,1,0,2560020552
2020-11-23,25602,16286,1,0,2560216286
2020-08-09,25605,25557,1,0,2560525557
2020-09-28,25607,5981,1,0,256075981
2020-11-30,25608,12853,2,0,2560812853
2020-11-30,25608,15659,1,0,2560815659
2020-11-22,25608,18630,2,0,2560818630
2020-11-22,25608,31459,1,0,2560831459
2020-11-30,25608,6279,1,0,256086279
2020-09-08,25612,10258,1,0,2561210258
2020-11-16,25612,17492,4,2,2561217492
2020-11-16,25612,967,1,0,25612967
2020-08-15,25613,23582,3,0,2561323582
2020-12-04,2561,3268,2,0,25613268
2020-11-23,25613,6261,1,0,256136261
2020-09-22,25614,29657,6,0,2561429657
2020-12-28,25615,12134,2,0,2561512134
2020-09-29,25615,20769,3,0,2561520769
2020-10-21,25615,25907,2,0,2561525907
2020-11-13,25617,11155,2,0,2561711155
2020-11-29,25619,11251,1,2,2561911251
2020-11-17,25619,15005,1,0,2561915005
2020-11-29,25619,22728,2,0,2561922728
2020-11-29,25619,23510,1,0,2561923510
2020-11-17,25619,9831,1,0,256199831
2020-10-07,25620,26028,2,0,2562026028
2020-12-08,25620,8054,1,0,256208054
2020-12-11,25622,12494,1,0,2562212494
2020-12-23,25622,13708,1,0,2562213708
2020-12-23,25622,20403,1,0,2562220403
2020-12-11,25622,21145,2,0,2562221145
2020-12-23,25622,27889,1,0,2562227889
2020-10-10,25622,7436,1,0,256227436
2020-12-28,25624,13558,4,0,2562413558
2020-12-28,25624,24996,1,0,2562424996
2020-12-28,25624,28260,1,0,2562428260
2020-12-15,25625,10222,1,0,2562510222
2020-09-06,25625,15661,2,0,2562515661
2020-08-01,25625,2074,2,0,256252074
2020-12-27,25627,12581,10,0,2562712581
2020-12-27,25627,17193,2,0,2562717193
2020-12-15,256,27263,1,0,25627263
2020-12-27,25627,26717,1,0,2562726717
2020-12-20,25629,14199,1,0,2562914199
2020-09-26,25629,18350,1,3,2562918350
2020-12-20,25629,24140,3,4,2562924140
2020-12-20,25629,29828,1,4,2562929828
2020-12-20,25629,9685,1,4,256299685
2020-11-07,25630,16215,3,0,2563016215
2020-11-26,25632,18133,6,4,2563218133
2020-10-03,25632,28004,1,3,2563228004
2020-11-02,25632,4815,1,0,256324815
2020-11-02,25632,8078,1,0,256328078
2020-12-10,25633,26080,1,0,2563326080
2020-11-12,25634,587,1,0,25634587
2020-10-19,25637,7976,2,0,256377976
2020-09-13,2563,810,1,0,2563810
2020-09-09,25638,32605,1,3,2563832605
2020-11-20,25638,7021,1,0,256387021
2020-09-20,25639,29027,4,4,2563929027
2020-11-03,25639,4987,1,0,256394987
2020-11-12,25640,10052,4,0,2564010052
2020-11-12,25640,2681,2,0,256402681
2020-07-22,2564,1489,2,2,25641489
2020-10-02,25641,7746,1,0,256417746
2020-09-07,25642,1489,1,1,256421489
2020-12-21,25642,17419,1,0,2564217419
2020-10-18,25642,21911,1,0,2564221911
2020-12-15,25643,13791,2,0,2564313791
2020-12-29,25644,10790,1,0,2564410790
2020-12-29,25644,1963,1,4,256441963
2020-11-14,25644,21350,1,0,2564421350
2020-11-02,25644,5076,1,0,256445076
2020-12-29,25644,8170,2,4,256448170
2020-11-02,25644,9150,1,0,256449150
2020-10-22,25646,16294,3,0,2564616294
2020-09-29,25647,20540,1,0,2564720540
2020-09-29,25647,21163,1,0,2564721163
2020-11-12,25649,1607,1,0,256491607
2020-10-31,25649,19318,1,0,2564919318
2020-12-11,25649,21500,1,0,2564921500
2020-07-28,25649,2916,1,0,256492916
2020-11-21,2565,12439,1,0,256512439
2020-11-28,25651,29657,3,0,2565129657
2020-11-28,25651,8425,2,0,256518425
2020-11-21,2565,2724,1,0,25652724
2020-12-20,25654,25967,1,0,2565425967
2020-12-01,25654,26288,1,0,2565426288
2020-12-11,25654,263,1,0,25654263
2020-08-17,25654,27179,2,0,2565427179
2020-08-17,25654,27560,2,0,2565427560
2020-12-11,25654,29288,1,0,2565429288
2020-12-11,25654,30891,1,0,2565430891
2020-12-20,25654,32635,1,0,2565432635
2020-12-08,25657,12089,1,0,2565712089
2020-12-08,25657,16572,1,0,2565716572
2020-08-27,25657,19681,1,0,2565719681
2020-11-01,25657,3423,2,0,256573423
2020-12-30,25658,10650,1,0,2565810650
2020-10-28,25659,18630,4,0,2565918630
2020-12-08,25659,5798,4,0,256595798
2020-12-19,25660,18630,1,0,2566018630
2020-12-12,25663,16426,1,0,2566316426
2020-09-27,25663,30096,1,0,2566330096
2020-09-11,25663,32349,2,0,2566332349
2020-08-01,25663,395,1,2,25663395
2020-12-20,25669,10260,1,0,2566910260
2020-10-05,25669,18445,4,0,2566918445
2020-12-20,25669,26387,2,0,2566926387
2020-10-05,25669,32242,1,0,2566932242
2020-10-25,25669,8538,1,0,256698538
2020-10-13,25670,10203,1,0,2567010203
2020-12-12,25671,1970,2,0,256711970
2020-11-22,25671,9,2,3,256719
2020-09-09,25672,12716,1,0,2567212716
2020-12-17,25672,23148,1,0,2567223148
2020-12-13,2567,28298,2,3,256728298
2020-09-11,25673,14781,2,0,2567314781
2020-09-11,25673,1781,1,0,256731781
2020-07-13,25673,20209,1,0,2567320209
2020-08-28,25674,12574,1,0,2567412574
2020-08-15,25674,22351,1,0,2567422351
2020-10-06,25674,29151,1,0,2567429151
2020-08-21,25674,3226,1,0,256743226
2020-11-15,25675,11988,1,0,2567511988
2020-11-15,25675,15357,2,0,2567515357
2020-11-15,25675,17971,2,0,2567517971
2020-12-24,25676,10961,2,0,2567610961
2020-12-24,25676,17778,1,0,2567617778
2020-12-12,25677,17358,2,0,2567717358
2020-09-08,25678,17184,1,0,2567817184
2020-09-08,25678,27861,1,0,2567827861
2020-10-03,25678,7476,3,0,256787476
2020-12-30,25680,128,2,0,25680128
2020-10-16,25680,16059,2,0,2568016059
2020-11-06,25680,1782,1,0,256801782
2020-11-06,25680,24107,1,0,2568024107
2020-10-16,25680,29660,4,0,2568029660
2020-11-06,25680,9903,2,0,256809903
2020-12-15,25681,29657,4,0,2568129657
2020-12-15,25681,4091,5,0,256814091
2020-12-10,25682,4443,2,0,256824443
2020-12-10,25682,5464,1,0,256825464
2020-12-10,25682,7627,10,0,256827627
2020-10-13,2568,29933,3,0,256829933
2020-11-21,25683,13676,1,0,2568313676
2020-08-27,25683,1705,1,0,256831705
2020-11-21,25683,21690,2,0,2568321690
2020-10-25,25683,28753,1,0,2568328753
2020-08-27,25683,30333,4,0,2568330333
2020-09-27,25686,11349,1,0,2568611349
2020-09-27,25686,24795,1,0,2568624795
2020-09-27,25686,29211,2,0,2568629211
2020-10-23,25687,32403,1,0,2568732403
2020-12-12,25690,13690,1,0,2569013690
2020-12-12,25690,29255,1,0,2569029255
2020-12-12,25690,3678,1,3,256903678
2020-11-10,25691,18630,1,0,2569118630
2020-11-10,25691,23148,2,0,2569123148
2020-12-11,25692,10145,1,0,2569210145
2020-12-11,25692,31198,1,0,2569231198
2020-11-27,25694,20703,1,0,2569420703
2020-10-08,25696,25557,1,0,2569625557
2020-10-17,25699,17983,1,0,2569917983
2020-12-16,25701,4601,1,0,257014601
2020-11-30,2570,14606,2,0,257014606
2020-10-12,25702,13228,1,0,2570213228
2020-12-11,25702,20131,3,4,2570220131
2020-12-11,25702,30772,1,0,2570230772
2020-12-28,25702,31996,2,0,2570231996
2020-12-11,25702,3408,2,4,257023408
2020-11-12,25702,7190,2,0,257027190
2020-10-20,25704,5403,1,0,257045403
2020-10-20,25704,8538,1,0,257048538
2020-08-13,25706,12999,1,0,2570612999
2020-08-13,25706,27318,1,0,2570627318
2020-12-28,25707,10675,2,0,2570710675
2020-12-06,25707,2321,1,0,257072321
2020-09-10,25711,8397,2,0,257118397
2020-12-16,25712,16062,40,0,2571216062
2020-11-30,25713,10473,1,0,2571310473
2020-12-23,25713,15984,2,3,2571315984
2020-12-11,25713,18215,2,0,2571318215
2020-12-02,25713,1981,1,0,257131981
2020-10-22,25714,11578,6,0,2571411578
2020-10-02,25715,11030,1,0,2571511030
2020-08-27,25715,31265,2,0,2571531265
2020-09-14,25716,26273,1,1,2571626273
2020-11-23,25716,28347,1,0,2571628347
2020-11-23,25716,29657,2,0,2571629657
2020-07-04,25716,6711,1,4,257166711
2020-07-04,25716,7254,1,4,257167254
2020-09-15,25716,8374,2,0,257168374
2020-11-29,25717,10299,3,0,2571710299
2020-09-28,25717,17089,1,0,2571717089
2020-12-19,25717,21369,1,0,2571721369
2020-11-29,25717,25167,2,0,2571725167
2020-12-19,25717,27154,1,0,2571727154
2020-12-28,25718,23516,2,0,2571823516
2020-11-22,25722,11181,1,0,2572211181
2020-10-17,25722,12782,2,0,2572212782
2020-12-05,25722,16673,1,0,2572216673
2020-11-02,25722,17512,3,0,2572217512
2020-08-08,25722,1837,1,3,257221837
2020-10-17,25722,2099,1,4,257222099
2020-08-30,25722,2417,1,0,257222417
2020-12-05,25722,25557,2,0,2572225557
2020-09-22,25722,7146,1,0,257227146
2020-11-25,25722,7385,1,0,257227385
2020-11-25,25723,25583,1,0,2572325583
2020-06-16,25723,31362,1,2,2572331362
2020-12-27,25723,32466,1,0,2572332466
2020-11-25,25723,32714,1,0,2572332714
2020-11-02,25723,8648,2,0,257238648
2020-11-02,25723,8949,1,0,257238949
2020-10-27,25724,18058,1,0,2572418058
2020-11-14,25724,30725,2,0,2572430725
2020-11-06,25725,13705,1,0,2572513705
2020-11-23,25725,18630,1,0,2572518630
2020-11-23,25725,27866,3,0,2572527866
2020-10-28,25727,26273,1,0,2572726273
2020-11-23,25728,19017,1,2,2572819017
2020-09-15,25728,26886,1,0,2572826886
2020-09-24,25728,6755,2,0,257286755
2020-08-15,25729,18630,1,0,2572918630
2020-10-10,25729,24321,3,0,2572924321
2020-10-03,25729,26381,1,0,2572926381
2020-10-10,25729,4213,1,0,257294213
2020-10-03,25729,8662,1,0,257298662
2020-10-04,25730,23204,1,0,2573023204
2020-10-04,25730,29657,3,0,2573029657
2020-11-21,25731,12908,2,2,2573112908
2020-07-23,25732,11307,1,0,2573211307
2020-12-04,2573,27636,1,0,257327636
2020-12-04,2573,30362,3,0,257330362
2020-11-27,25734,29492,10,0,2573429492
2020-10-17,25734,31812,2,0,2573431812
2020-12-29,25734,3837,1,0,257343837
2020-11-27,25734,8462,10,0,257348462
2020-11-21,25735,20081,1,0,2573520081
2020-11-21,25735,7492,1,0,257357492
2020-12-13,25738,8245,1,0,257388245
2020-12-12,25741,11434,1,0,2574111434
2020-12-12,25741,13865,2,0,2574113865
2020-10-27,25741,27529,2,0,2574127529
2020-09-13,25741,28408,1,0,2574128408
2020-12-12,25741,4325,2,0,257414325
2020-11-21,2574,15564,2,0,257415564
2020-10-27,25741,688,1,4,25741688
2020-09-24,25742,17603,2,0,2574217603
2020-12-21,25742,18630,1,0,2574218630
2020-11-09,25743,6909,2,0,257436909
2020-12-12,25745,28370,4,0,2574528370
2020-10-21,25749,13352,1,0,2574913352
2020-10-21,25749,31183,2,0,2574931183
2020-10-08,25750,16294,6,0,2575016294
2020-10-17,25750,25003,2,0,2575025003
2020-12-08,25750,26559,2,0,2575026559
2020-10-08,25750,4595,2,0,257504595
2020-11-21,25751,13027,1,0,2575113027
2020-11-21,25751,26404,2,0,2575126404
2020-11-22,25752,10130,1,0,2575210130
2020-11-14,25752,11032,1,0,2575211032
2020-11-22,25752,18843,2,0,2575218843
2020-10-25,25754,19027,1,0,2575419027
2020-12-14,25754,24368,1,0,2575424368
2020-12-09,25755,23050,1,0,2575523050
2020-12-09,25755,9058,1,0,257559058
2020-11-07,25756,1905,3,0,257561905
2020-12-01,25757,18492,1,0,2575718492
2020-11-20,25758,13386,1,0,2575813386
2020-12-01,25758,18630,1,0,2575818630
2020-10-20,25758,18829,1,0,2575818829
2020-10-11,25758,2748,1,3,257582748
2020-10-04,25758,31391,1,0,2575831391
2020-11-20,25758,5302,1,0,257585302
2020-11-29,25760,26468,1,0,2576026468
2020-11-29,25760,9262,2,0,257609262
2020-10-02,25761,1075,1,0,257611075
2020-12-06,25761,11370,3,0,2576111370
2020-10-05,25761,20131,3,0,2576120131
2020-12-28,25761,29657,3,0,2576129657
2020-09-26,2576,15188,1,0,257615188
2020-10-02,25761,6191,1,0,257616191
2020-09-29,25762,29307,1,0,2576229307
2020-08-29,25763,15423,1,0,2576315423
2020-08-29,25763,23337,6,0,2576323337
2020-10-22,25766,14424,2,0,2576614424
2020-11-21,25767,16820,1,0,2576716820
2020-12-22,25768,26503,3,0,2576826503
2020-10-10,25769,18189,2,3,2576918189
2020-10-10,25769,18419,2,3,2576918419
2020-10-29,25769,20683,1,0,2576920683
2020-10-29,25769,2113,4,0,257692113
2020-09-20,25769,22350,1,4,2576922350
2020-10-29,25769,24763,1,0,2576924763
2020-10-03,25770,19043,1,0,2577019043
2020-12-29,25770,8615,4,0,257708615
2020-08-29,25771,1075,1,0,257711075
2020-12-03,25772,12081,2,3,2577212081
2020-12-13,25772,20317,1,0,2577220317
2020-12-03,25772,29657,1,0,2577229657
2020-12-08,25773,1867,1,0,257731867
2020-12-23,25773,31716,1,0,2577331716
2020-12-15,25773,6478,2,1,257736478
2020-11-23,25776,1322,1,3,257761322
2020-12-29,25777,11009,2,3,2577711009
2020-12-29,25777,20769,1,0,2577720769
2020-10-01,25777,3173,2,0,257773173
2020-11-14,25779,15509,1,3,2577915509
2020-12-15,25779,2001,2,0,257792001
2020-10-30,25779,24107,1,0,2577924107
2020-11-24,25779,28587,1,0,2577928587
2020-10-17,25780,17419,2,0,2578017419
2020-10-10,25780,18006,1,0,2578018006
2020-07-31,25780,29801,1,1,2578029801
2020-10-24,25781,9771,1,0,257819771
2020-11-09,25782,27300,1,0,2578227300
2020-12-28,25787,102,2,4,25787102
2020-12-28,25787,10957,2,4,2578710957
2020-10-03,25787,4702,1,0,257874702
2020-10-30,25789,20574,2,0,2578920574
2020-10-29,25790,20767,1,0,2579020767
2020-10-29,25790,29186,1,0,2579029186
2020-10-29,25790,29558,3,0,2579029558
2020-12-14,2579,10945,2,0,257910945
2020-12-16,25791,12998,1,4,2579112998
2020-12-16,25791,3056,1,4,257913056
2020-09-29,2579,15445,2,0,257915445
2020-12-14,2579,20515,1,0,257920515
2020-12-28,2579,28484,1,0,257928484
2020-12-28,2579,31265,2,4,257931265
2020-12-09,25793,19162,1,1,2579319162
2020-08-29,2579,4325,1,0,25794325
2020-12-29,25795,24299,1,0,2579524299
2020-11-23,25795,25852,1,0,2579525852
2020-12-29,25795,3965,2,0,257953965
2020-11-23,25795,6339,1,0,257956339
2020-11-18,25795,6876,1,0,257956876
2020-08-28,2579,6923,2,0,25796923
2020-12-02,25798,26875,2,0,2579826875
2020-10-20,25798,27181,1,0,2579827181
2020-10-08,25798,27654,1,3,2579827654
2020-12-10,25799,10361,1,0,2579910361
2020-08-06,25799,1185,1,0,257991185
2020-08-13,25799,12716,1,0,2579912716
2020-10-03,25799,1809,1,0,257991809
2020-12-10,25799,28140,1,0,2579928140
2020-12-16,25799,29660,1,0,2579929660
2020-10-03,25799,30133,1,0,2579930133
2020-11-11,25801,4603,2,0,258014603
2020-12-10,2580,14815,6,0,258014815
2020-11-10,2580,20131,2,0,258020131
2020-12-23,25802,19441,1,0,2580219441
2020-10-08,25802,23050,2,0,2580223050
2020-12-23,25802,23610,1,0,2580223610
2020-10-13,25802,6340,1,0,258026340
2020-12-23,25802,7021,1,0,258027021
2020-11-30,25803,11349,2,0,2580311349
2020-09-23,25806,12989,1,0,2580612989
2020-09-23,25806,16059,1,0,2580616059
2020-11-15,25806,410,1,0,25806410
2020-12-19,25807,19955,2,0,2580719955
2020-11-22,25809,19267,2,0,2580919267
2020-10-01,25809,25646,1,0,2580925646
2020-12-28,25809,5221,1,0,258095221
2020-12-04,25810,3834,1,0,258103834
2020-12-04,25810,877,3,0,25810877
2020-12-04,25811,14384,2,4,2581114384
2020-08-20,25811,29161,1,0,2581129161
2020-08-07,25811,8213,1,0,258118213
2020-12-27,2581,18529,2,0,258118529
2020-12-25,2581,18954,1,0,258118954
2020-08-11,25812,10303,1,0,2581210303
2020-08-11,25812,16110,1,0,2581216110
2020-11-11,25812,2403,3,0,258122403
2020-10-19,25813,12911,1,0,2581312911
2020-12-01,25813,29657,3,0,2581329657
2020-12-01,25814,29923,1,0,2581429923
2020-12-01,25814,4027,2,0,258144027
2020-11-14,25815,1975,4,0,258151975
2020-10-31,25815,5273,1,0,258155273
2020-10-11,25817,1322,1,0,258171322
2020-11-18,25817,19457,2,2,2581719457
2020-11-25,25817,28664,1,0,2581728664
2020-10-11,25817,29936,1,0,2581729936
2020-11-18,25817,31073,2,0,2581731073
2020-11-25,25817,4142,2,0,258174142
2020-12-27,258,17645,1,0,25817645
2020-12-07,25819,15667,4,4,2581915667
2020-11-21,25819,18630,1,1,2581918630
2020-10-03,25819,20131,2,0,2581920131
2020-10-03,25819,27263,1,0,2581927263
2020-11-21,25819,27830,1,0,2581927830
2020-09-17,25819,31013,1,0,2581931013
2020-08-10,25819,31361,1,0,2581931361
2020-10-03,25819,6261,1,0,258196261
2020-11-14,25819,7794,1,0,258197794
2020-11-14,25819,9221,1,0,258199221
2020-11-12,25820,14453,1,0,2582014453
2020-11-25,25820,25384,2,0,2582025384
2020-11-25,25820,9616,2,0,258209616
2020-11-15,25822,13217,1,0,2582213217
2020-11-26,25822,31240,1,0,2582231240
2020-11-26,25822,6746,2,0,258226746
2020-11-26,25822,6773,1,0,258226773
2020-11-18,25823,20233,1,4,2582320233
2020-11-21,25827,29657,6,0,2582729657
2020-11-09,25828,18416,1,0,2582818416
2020-11-09,25828,2891,2,0,258282891
2020-09-10,25828,32635,2,0,2582832635
2020-08-24,25829,29910,3,0,2582929910
2020-10-11,25829,4603,4,0,258294603
2020-10-30,25829,461,1,0,25829461
2020-09-09,25830,1970,2,0,258301970
2020-12-22,2583,15491,2,0,258315491
2020-12-22,2583,21258,1,0,258321258
2020-11-14,25832,27944,1,0,2583227944
2020-11-14,25832,29657,5,0,2583229657
2020-09-05,2583,24389,1,0,258324389
2020-09-05,2583,26547,2,0,258326547
2020-11-14,25832,6704,1,0,258326704
2020-10-13,2583,31702,2,0,258331702
2020-12-22,2583,31812,1,0,258331812
2020-12-08,25835,31428,1,0,2583531428
2020-11-10,25835,5410,2,0,258355410
2020-10-10,25836,27990,1,4,2583627990
2020-10-20,25837,13459,1,0,2583713459
2020-10-20,25837,9185,3,0,258379185
2020-11-07,25838,14291,1,3,2583814291
2020-10-09,25839,29088,1,0,2583929088
2020-11-29,25841,15181,1,0,2584115181
2020-09-10,25841,16059,1,0,2584116059
2020-11-29,25841,2130,1,0,258412130
2020-11-29,25841,24763,2,0,2584124763
2020-11-29,25841,29331,1,0,2584129331
2020-11-19,2584,13951,1,0,258413951
2020-11-29,25841,7976,1,0,258417976
2020-11-08,25841,9262,2,0,258419262
2020-08-16,25845,29657,5,0,2584529657
2020-10-25,25845,30989,1,0,2584530989
2020-10-25,25845,31683,1,0,2584531683
2020-11-29,25850,18215,2,0,2585018215
2020-11-29,25850,18630,1,3,2585018630
2020-12-17,25850,20131,3,0,2585020131
2020-12-27,258,5330,1,0,2585330
2020-12-12,25855,19808,1,0,2585519808
2020-12-09,25856,11251,2,0,2585611251
2020-12-09,25856,19267,4,0,2585619267
2020-11-09,25856,23337,1,3,2585623337
2020-12-01,25856,29657,1,0,2585629657
2020-12-18,25856,5271,2,0,258565271
2020-12-01,25856,9550,1,0,258569550
2020-07-26,25857,27444,1,4,2585727444
2020-07-26,25857,32255,1,4,2585732255
2020-11-15,25858,22148,1,0,2585822148
2020-07-26,25859,10721,2,0,2585910721
2020-08-26,25859,8649,1,0,258598649
2020-08-21,25860,11307,1,0,2586011307
2020-10-30,25860,13675,1,0,2586013675
2020-10-16,25860,4325,1,0,258604325
2020-09-20,25861,1398,1,0,258611398
2020-09-20,25861,2627,1,0,258612627
2020-12-08,25863,1924,1,0,258631924
2020-12-08,25863,24503,1,0,2586324503
2020-12-08,25863,26662,1,0,2586326662
2020-10-31,25864,29116,1,0,2586429116
2020-11-24,25867,27441,1,0,2586727441
2020-12-07,25868,5880,7,0,258685880
2020-11-10,25870,31702,1,3,2587031702
2020-11-24,2587,10703,1,0,258710703
2020-12-16,25871,31893,2,0,2587131893
2020-12-21,25871,3991,1,0,258713991
2020-12-05,2587,1782,3,0,25871782
2020-12-05,2587,20961,1,0,258720961
2020-11-06,25872,8705,1,0,258728705
2020-09-21,25873,25895,1,0,2587325895
2020-12-27,258,7330,1,0,2587330
2020-11-10,25874,26503,1,0,2587426503
2020-12-29,25874,29657,3,2,2587429657
2020-08-08,25876,23717,1,0,2587623717
2020-12-11,25877,11251,3,0,2587711251
2020-10-14,25878,16532,1,0,2587816532
2020-10-14,25878,16705,1,0,2587816705
2020-11-05,25878,23576,2,4,2587823576
2020-10-14,25878,32349,1,0,2587832349
2020-12-04,25879,20150,5,0,2587920150
2020-12-04,25879,5880,5,0,258795880
2020-12-22,25880,1398,1,0,258801398
2020-06-28,25880,19043,1,4,2588019043
2020-12-22,25880,23050,2,0,2588023050
2020-12-22,25880,25993,1,1,2588025993
2020-09-20,2588,10798,1,0,258810798
2020-12-17,25881,13514,3,0,2588113514
2020-12-17,25881,28917,1,0,2588128917
2020-11-22,2588,20131,2,0,258820131
2020-12-08,25882,13752,3,0,2588213752
2020-12-08,25882,23221,3,0,2588223221
2020-11-10,25884,2296,2,4,258842296
2020-10-13,25884,8705,1,0,258848705
2020-12-29,25886,19267,2,0,2588619267
2020-11-22,2588,7194,1,0,25887194
2020-12-12,25887,19932,1,3,2588719932
2020-10-29,25890,15368,1,0,2589015368
2020-10-29,25890,4533,3,0,258904533
2020-12-21,25891,11720,1,0,2589111720
2020-11-22,25891,15649,1,0,2589115649
2020-07-25,25891,29657,2,2,2589129657
2020-12-20,25891,30725,2,0,2589130725
2020-11-22,25891,32349,1,0,2589132349
2020-10-15,25891,5587,1,0,258915587
2020-12-19,25893,13254,1,0,2589313254
2020-12-19,25893,6819,1,0,258936819
2020-11-15,25894,24140,3,0,2589424140
2020-10-18,25897,27820,2,0,2589727820
2020-12-14,25901,18733,1,0,2590118733
2020-12-14,25901,23582,1,0,2590123582
2020-08-16,2590,18630,5,0,259018630
2020-12-26,25904,13676,1,2,2590413676
2020-12-26,25904,26851,1,0,2590426851
2020-12-12,25904,4093,1,0,259044093
2020-10-24,25907,1069,2,0,259071069
2020-10-24,25907,29433,1,0,2590729433
2020-10-22,25907,7503,1,0,259077503
2020-12-06,25908,15094,1,0,2590815094
2020-11-15,25908,3438,2,0,259083438
2020-12-01,25909,2787,5,0,259092787
2020-11-22,25911,1340,1,0,259111340
2020-11-22,25911,32146,1,0,2591132146
2020-11-22,25911,41,1,0,2591141
2020-10-28,25912,14481,2,2,2591214481
2020-10-19,25912,1895,1,0,259121895
2020-06-07,25912,22127,1,0,2591222127
2020-12-13,25912,32329,1,0,2591232329
2020-06-07,25912,6605,1,0,259126605
2020-12-27,25913,14467,1,0,2591314467
2020-12-27,25913,24890,1,0,2591324890
2020-12-10,25913,28087,5,0,2591328087
2020-12-27,25913,7076,2,0,259137076
2020-11-15,25915,10347,1,0,2591510347
2020-11-06,25915,10945,1,0,2591510945
2020-12-27,25915,20364,2,0,2591520364
2020-10-09,25915,2918,1,0,259152918
2020-12-16,25917,1567,1,0,259171567
2020-10-01,25917,22151,1,0,2591722151
2020-12-16,25917,26170,1,0,2591726170
2020-10-18,25917,28531,1,0,2591728531
2020-12-19,25917,29660,5,0,2591729660
2020-12-16,25917,32374,1,0,2591732374
2020-08-07,25920,219,1,0,25920219
2020-09-22,25920,25678,1,0,2592025678
2020-09-22,25920,26126,1,0,2592026126
2020-08-07,25920,3520,1,0,259203520
2020-08-07,25920,4461,1,0,259204461
2020-09-12,2592,12063,1,0,259212063
2020-10-23,25921,30293,1,0,2592130293
2020-12-28,2592,13264,3,0,259213264
2020-12-28,2592,15138,2,0,259215138
2020-12-28,2592,17834,1,0,259217834
2020-10-23,25921,9181,1,0,259219181
2020-12-28,2592,21223,1,0,259221223
2020-10-25,25922,31812,1,0,2592231812
2020-08-07,25923,11111,1,0,2592311111
2020-12-31,25923,18875,3,0,2592318875
2020-12-21,25923,31890,2,0,2592331890
2020-12-09,25925,18625,1,0,2592518625
2020-12-09,25925,19932,2,0,2592519932
2020-12-09,25925,20131,1,0,2592520131
