date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-10-08,29657,18,10,0,345,0,84,3898,20264,1,3
2020-10-09,29657,18,10,0,345,0,84,3898,1928,4,4
2020-10-09,29657,18,10,0,345,0,84,3898,38102,3,4
2020-10-10,29657,18,10,0,345,0,84,3898,15117,4,1
2020-10-10,29657,18,10,0,345,0,84,3898,36013,3,3
2020-10-10,29657,18,10,0,345,0,84,3898,28883,4,3
2020-10-11,29657,18,10,0,345,0,84,3898,23009,2,3
2020-10-11,29657,18,10,0,345,0,84,3898,44617,2,1
2020-10-11,29657,18,10,0,345,0,84,3898,20058,1,2
2020-10-11,29657,18,10,0,345,0,84,3898,30225,5,4
2020-10-11,29657,18,10,0,345,0,84,3898,13502,2,4
2020-10-11,29657,18,10,0,345,0,84,3898,39000,2,2
2020-10-11,29657,18,10,0,345,0,84,3898,12261,4,3
2020-10-11,29657,18,10,0,345,0,84,3898,18519,3,3
2020-10-11,29657,18,10,0,345,0,84,3898,4751,4,4
2020-10-12,29657,18,10,0,345,0,84,3898,35698,1,2
2020-10-12,29657,18,10,0,345,0,84,3898,25144,5,4
2020-10-12,29657,18,10,0,345,0,84,3898,26753,2,2
2020-10-13,29657,18,10,0,345,0,84,3898,17590,1,1
2020-10-13,29657,18,10,0,345,0,84,3898,8356,2,4
2020-10-13,29657,18,10,0,345,0,84,3898,44648,3,4
2020-10-13,29657,18,10,0,345,0,84,3898,42986,1,3
2020-10-14,29657,18,10,0,345,0,84,3898,29177,2,2
2020-10-14,29657,18,10,0,345,0,84,3898,37497,3,2
2020-10-17,29657,18,10,0,345,0,84,3898,4046,2,1
2020-10-17,29657,18,10,0,345,0,84,3898,28888,1,4
2020-10-17,29657,18,10,0,345,0,84,3898,14461,2,4
2020-10-17,29657,18,10,0,345,0,84,3898,45322,2,4
2020-10-17,29657,18,10,0,345,0,84,3898,33851,1,4
2020-10-17,29657,18,10,0,345,0,84,3898,9640,5,3
2020-10-17,29657,18,10,0,345,0,84,3898,41398,1,1
2020-10-18,29657,18,10,0,345,0,84,3898,17105,3,3
2020-10-18,29657,18,10,0,345,0,84,3898,4325,1,3
2020-10-18,29657,18,10,0,345,0,84,3898,18077,4,4
2020-10-18,29657,18,10,0,345,0,84,3898,38964,2,4
2020-10-18,29657,18,10,0,345,0,84,3898,29529,1,3
2020-10-18,29657,18,10,0,345,0,84,3898,35231,1,2
2020-10-18,29657,18,10,0,345,0,84,3898,29068,2,3
2020-10-18,29657,18,10,0,345,0,84,3898,38862,1,4
2020-10-19,29657,18,10,0,345,0,84,3898,6168,4,4
2020-10-19,29657,18,10,0,345,0,84,3898,24722,2,3
2020-10-19,29657,18,10,0,345,0,84,3898,17054,2,3
2020-10-19,29657,18,10,0,345,0,84,3898,42303,4,2
2020-10-19,29657,18,10,0,345,0,84,3898,38109,2,4
2020-10-20,29657,18,10,0,345,0,84,3898,14371,2,4
2020-10-20,29657,18,10,0,345,0,84,3898,43454,1,4
2020-10-20,29657,18,10,0,345,0,84,3898,24332,5,1
2020-10-20,29657,18,10,0,345,0,84,3898,16135,2,2
2020-10-21,29657,18,10,0,345,0,84,3898,42739,2,4
2020-10-21,29657,18,10,0,345,0,84,3898,2066,5,3
2020-10-21,29657,18,10,0,345,0,84,3898,9008,4,2
2020-10-24,29657,18,10,0,345,0,84,3898,37497,4,2
2020-10-24,29657,18,10,0,345,0,84,3898,28815,5,4
2020-10-24,29657,18,10,0,345,0,84,3898,25761,5,3
2020-10-24,29657,18,10,0,345,0,84,3898,41296,4,4
2020-10-25,29657,18,10,0,345,0,84,3898,16120,2,3
2020-10-25,29657,18,10,0,345,0,84,3898,37063,5,4
2020-10-25,29657,18,10,0,345,0,84,3898,2963,4,4
2020-10-25,29657,18,10,0,345,0,84,3898,20264,1,3
2020-10-25,29657,18,10,0,345,0,84,3898,33486,5,4
2020-10-25,29657,18,10,0,345,0,84,3898,43921,6,4
2020-10-25,29657,18,10,0,345,0,84,3898,45020,8,4
2020-10-26,29657,18,10,0,345,0,84,3898,6060,5,1
2020-10-26,29657,18,10,0,345,0,84,3898,42343,8,4
2020-10-26,29657,18,10,0,345,0,84,3898,36027,2,4
2020-10-27,29657,18,10,0,345,0,84,3898,1839,5,3
2020-10-28,29657,18,10,0,345,0,84,3898,342,1,3
2020-10-28,29657,18,10,0,345,0,84,3898,30683,2,3
2020-10-28,29657,18,10,0,345,0,84,3898,45167,4,2
2020-10-29,29657,18,10,0,345,0,84,3898,4751,3,3
2020-10-29,29657,18,10,0,345,0,84,3898,6238,1,3
2020-10-29,29657,18,10,0,345,0,84,3898,12060,5,2
2020-10-29,29657,18,10,0,345,0,84,3898,27385,2,2
2020-10-29,29657,18,10,0,345,0,84,3898,22306,5,3
2020-10-30,29657,18,10,0,345,0,84,3898,2009,2,4
2020-10-30,29657,18,10,0,345,0,84,3898,42303,1,2
2020-10-30,29657,18,10,0,345,0,84,3898,3757,1,4
2020-10-30,29657,18,10,0,345,0,84,3898,31661,1,2
2020-10-31,29657,18,10,0,345,0,84,3898,25421,1,1
2020-10-31,29657,18,10,0,345,0,84,3898,17391,4,3
2020-10-31,29657,18,10,0,345,0,84,3898,9467,3,3
2020-10-31,29657,18,10,0,345,0,84,3898,42319,8,1
2020-10-31,29657,18,10,0,345,0,84,3898,40796,4,4
2020-10-31,29657,18,10,0,345,0,84,3898,19659,5,4
2020-10-31,29657,18,10,0,345,0,84,3898,1579,6,4
2020-11-01,29657,18,10,0,345,0,84,3898,30225,5,3
2020-11-02,29657,18,10,0,345,0,84,3898,16648,1,4
2020-11-02,29657,18,10,0,345,0,84,3898,28815,5,2
2020-11-02,29657,18,10,0,345,0,84,3898,27562,2,1
2020-11-03,29657,18,10,0,345,0,84,3898,8580,1,4
2020-11-05,29657,18,10,0,345,0,84,3898,14461,3,3
2020-11-06,29657,18,10,0,345,0,84,3898,29068,2,3
2020-11-06,29657,18,10,0,345,0,84,3898,888,4,2
2020-11-06,29657,18,10,0,345,0,84,3898,34252,5,3
2020-11-06,29657,18,10,0,345,0,84,3898,9640,5,3
2020-11-07,29657,18,10,0,345,0,84,3898,28368,3,4
2020-11-08,29657,18,10,0,345,0,84,3898,9532,1,3
2020-11-08,29657,18,10,0,345,0,84,3898,33998,1,2
2020-11-09,29657,18,10,0,345,0,84,3898,20478,1,4
2020-11-09,29657,18,10,0,345,0,84,3898,8356,4,4
2020-11-09,29657,18,10,0,345,0,84,3898,16801,2,3
2020-11-09,29657,18,10,0,345,0,84,3898,18593,1,4
2020-11-09,29657,18,10,0,345,0,84,3898,40579,4,4
2020-11-10,29657,18,10,0,345,0,84,3898,42319,8,2
2020-11-10,29657,18,10,0,345,0,84,3898,12491,1,4
2020-11-10,29657,18,10,0,345,0,84,3898,31872,4,4
2020-11-10,29657,18,10,0,345,0,84,3898,13377,5,3
2020-11-11,29657,18,10,0,345,0,84,3898,13860,2,2
2020-11-11,29657,18,10,0,345,0,84,3898,43019,2,4
2020-11-11,29657,18,10,0,345,0,84,3898,17054,2,4
2020-11-11,29657,18,10,0,345,0,84,3898,31399,6,2
2020-11-11,29657,18,10,0,345,0,84,3898,38300,1,2
2020-11-12,29657,18,10,0,345,0,84,3898,6065,4,4
2020-11-12,29657,18,10,0,345,0,84,3898,15434,2,3
2020-11-13,29657,18,10,0,345,0,84,3898,5402,2,4
2020-11-14,29657,18,10,0,345,0,84,3898,10044,8,4
2020-11-14,29657,18,10,0,345,0,84,3898,38964,3,4
2020-11-14,29657,18,10,0,345,0,84,3898,28765,5,3
2020-11-14,29657,18,10,0,345,0,84,3898,35231,1,4
2020-11-15,29657,18,10,0,345,0,84,3898,35678,1,4
2020-11-15,29657,18,10,0,345,0,84,3898,706,2,4
2020-11-15,29657,18,10,0,345,0,84,3898,41296,4,4
2020-11-15,29657,18,10,0,345,0,84,3898,31656,4,4
2020-11-15,29657,18,10,0,345,0,84,3898,18077,5,4
2020-11-16,29657,18,10,0,345,0,84,3898,31872,1,1
2020-11-17,29657,18,10,0,345,0,84,3898,10329,2,3
2020-11-17,29657,18,10,0,345,0,84,3898,45644,4,1
2020-11-17,29657,18,10,0,345,0,84,3898,42043,5,4
2020-11-18,29657,18,10,0,345,0,84,3898,30225,5,3
2020-11-20,29657,18,10,0,345,0,84,3898,33003,1,1
2020-11-20,29657,18,10,0,345,0,84,3898,35266,3,4
2020-11-20,29657,18,10,0,345,0,84,3898,18584,1,1
2020-11-20,29657,18,10,0,345,0,84,3898,29591,1,1
2020-11-20,29657,18,10,0,345,0,84,3898,38806,1,4
2020-11-20,29657,18,10,0,345,0,84,3898,10795,2,2
2020-11-21,29657,18,10,0,345,0,84,3898,31661,1,4
2020-11-21,29657,18,10,0,345,0,84,3898,12261,8,2
2020-11-21,29657,18,10,0,345,0,84,3898,37101,1,2
2020-11-21,29657,18,10,0,345,0,84,3898,5961,2,2
2020-11-21,29657,18,10,0,345,0,84,3898,6005,2,4
2020-11-22,29657,18,10,0,345,0,84,3898,18940,1,1
2020-11-22,29657,18,10,0,345,0,84,3898,35893,3,1
2020-11-22,29657,18,10,0,345,0,84,3898,23143,1,4
2020-11-22,29657,18,10,0,345,0,84,3898,41141,5,3
2020-11-23,29657,18,10,0,345,0,84,3898,17054,2,2
2020-11-23,29657,18,10,0,345,0,84,3898,16648,1,3
2020-11-23,29657,18,10,0,345,0,84,3898,42453,3,4
2020-11-23,29657,18,10,0,345,0,84,3898,43244,2,2
2020-11-23,29657,18,10,0,345,0,84,3898,29068,2,3
2020-11-24,29657,18,10,0,345,0,84,3898,14270,3,1
2020-11-25,29657,18,10,0,345,0,84,3898,19092,1,4
2020-11-25,29657,18,10,0,345,0,84,3898,2873,2,4
2020-11-26,29657,18,10,0,345,0,84,3898,34044,2,2
2020-11-26,29657,18,10,0,345,0,84,3898,46095,2,1
2020-11-26,29657,18,10,0,345,0,84,3898,45837,4,2
2020-11-26,29657,18,10,0,345,0,84,3898,14783,3,2
2020-11-27,29657,18,10,0,345,0,84,3898,42511,1,3
2020-11-27,29657,18,10,0,345,0,84,3898,10624,1,2
2020-11-27,29657,18,10,0,345,0,84,3898,32293,1,1
2020-11-27,29657,18,10,0,345,0,84,3898,3549,3,4
2020-11-27,29657,18,10,0,345,0,84,3898,11231,5,3
2020-11-27,29657,18,10,0,345,0,84,3898,4199,2,3
2020-11-28,29657,18,10,0,345,0,84,3898,29670,5,3
2020-11-28,29657,18,10,0,345,0,84,3898,8356,6,3
2020-11-28,29657,18,10,0,345,0,84,3898,28815,5,4
2020-11-28,29657,18,10,0,345,0,84,3898,18638,2,3
2020-11-28,29657,18,10,0,345,0,84,3898,35722,5,4
2020-11-28,29657,18,10,0,345,0,84,3898,41667,3,3
2020-11-29,29657,18,10,0,345,0,84,3898,38080,3,4
2020-11-29,29657,18,10,0,345,0,84,3898,44392,3,4
2020-11-29,29657,18,10,0,345,0,84,3898,18593,1,3
2020-11-29,29657,18,10,0,345,0,84,3898,185,2,2
2020-11-29,29657,18,10,0,345,0,84,3898,6321,4,3
2020-11-29,29657,18,10,0,345,0,84,3898,320,2,1
2020-11-29,29657,18,10,0,345,0,84,3898,20478,1,3
2020-11-30,29657,18,10,0,345,0,84,3898,8402,2,1
2020-11-30,29657,18,10,0,345,0,84,3898,1248,1,3
2020-11-30,29657,18,10,0,345,0,84,3898,18593,1,1
2020-11-30,29657,18,10,0,345,0,84,3898,44733,2,2
2020-12-01,29657,18,10,0,345,0,84,3898,32353,2,3
2020-12-01,29657,18,10,0,345,0,84,3898,20763,5,2
2020-12-01,29657,18,10,0,345,0,84,3898,41296,4,3
2020-12-01,29657,18,10,0,345,0,84,3898,17231,1,4
2020-12-01,29657,18,10,0,345,0,84,3898,14005,2,4
2020-12-02,29657,18,10,0,345,0,84,3898,9470,5,3
2020-12-02,29657,18,10,0,345,0,84,3898,5093,2,2
2020-12-02,29657,18,10,0,345,0,84,3898,42275,2,1
2020-12-02,29657,18,10,0,345,0,84,3898,29520,3,2
2020-12-03,29657,18,10,0,345,0,84,3898,2372,5,4
2020-12-04,29657,18,10,0,345,0,84,3898,40309,3,1
2020-12-04,29657,18,10,0,345,0,84,3898,12261,3,2
2020-12-04,29657,18,10,0,345,0,84,3898,19092,2,2
2020-12-04,29657,18,10,0,345,0,84,3898,15904,5,4
2020-12-04,29657,18,10,0,345,0,84,3898,42511,3,1
2020-12-05,29657,18,10,0,345,0,84,3898,10157,1,2
2020-12-05,29657,18,10,0,345,0,84,3898,12977,2,3
2020-12-05,29657,18,10,0,345,0,84,3898,11399,3,4
2020-12-05,29657,18,10,0,345,0,84,3898,30709,3,4
2020-12-06,29657,18,10,0,345,0,84,3898,5961,2,3
2020-12-06,29657,18,10,0,345,0,84,3898,25334,4,2
2020-12-06,29657,18,10,0,345,0,84,3898,5933,2,3
2020-12-06,29657,18,10,0,345,0,84,3898,34995,1,3
2020-12-06,29657,18,10,0,345,0,84,3898,31144,1,4
2020-12-06,29657,18,10,0,345,0,84,3898,18550,2,1
2020-12-06,29657,18,10,0,345,0,84,3898,3297,1,2
2020-12-06,29657,18,10,0,345,0,84,3898,39210,6,1
2020-12-06,29657,18,10,0,345,0,84,3898,185,1,1
2020-12-07,29657,18,10,0,345,0,84,3898,17009,2,2
2020-12-08,29657,18,10,0,345,0,84,3898,24840,3,3
2020-12-08,29657,18,10,0,345,0,84,3898,32917,2,4
2020-12-08,29657,18,10,0,345,0,84,3898,18077,5,4
2020-12-08,29657,18,10,0,345,0,84,3898,36877,3,3
2020-12-08,29657,18,10,0,345,0,84,3898,37089,8,3
2020-12-08,29657,18,10,0,345,0,84,3898,27573,2,2
2020-12-08,29657,18,10,0,345,0,84,3898,678,2,3
2020-12-09,29657,18,10,0,345,0,84,3898,36013,2,4
2020-12-09,29657,18,10,0,345,0,84,3898,23343,3,3
2020-12-09,29657,18,10,0,345,0,84,3898,26269,2,4
2020-12-10,29657,18,10,0,345,0,84,3898,4751,5,2
2020-12-10,29657,18,10,0,345,0,84,3898,3744,1,3
2020-12-10,29657,18,10,0,345,0,84,3898,44259,3,2
2020-12-10,29657,18,10,0,345,0,84,3898,15875,5,4
2020-12-10,29657,18,10,0,345,0,84,3898,5334,3,3
2020-12-11,29657,18,10,0,345,0,84,3898,23594,1,4
2020-12-11,29657,18,10,0,345,0,84,3898,29200,5,2
2020-12-11,29657,18,10,0,345,0,84,3898,18700,1,2
2020-12-12,29657,18,10,0,345,0,84,3898,16869,4,3
2020-12-12,29657,18,10,0,345,0,84,3898,18952,1,4
2020-12-12,29657,18,10,0,345,0,84,3898,22878,4,3
2020-12-12,29657,18,10,0,345,0,84,3898,35295,1,4
2020-12-12,29657,18,10,0,345,0,84,3898,23263,2,2
2020-12-13,29657,18,10,0,345,0,84,3898,42511,2,2
2020-12-13,29657,18,10,0,345,0,84,3898,42237,2,4
2020-12-13,29657,18,10,0,345,0,84,3898,3549,5,3
2020-12-13,29657,18,10,0,345,0,84,3898,14826,3,4
2020-12-14,29657,18,10,0,345,0,84,3898,14675,1,2
2020-12-14,29657,18,10,0,345,0,84,3898,27573,3,1
2020-12-14,29657,18,10,0,345,0,84,3898,18077,5,1
2020-12-14,29657,18,10,0,345,0,84,3898,42810,1,4
2020-12-14,29657,18,10,0,345,0,84,3898,7051,2,3
2020-12-14,29657,18,10,0,345,0,84,3898,35722,5,3
2020-12-15,29657,18,10,0,345,0,84,3898,8600,1,1
2020-12-15,29657,18,10,0,345,0,84,3898,17054,2,4
2020-12-16,29657,18,10,0,345,0,84,3898,30122,3,3
2020-12-16,29657,18,10,0,345,0,84,3898,21641,4,4
2020-12-16,29657,18,10,0,345,0,84,3898,18593,1,3
2020-12-17,29657,18,10,0,345,0,84,3898,29068,2,4
2020-12-17,29657,18,10,0,345,0,84,3898,597,5,4
2020-12-17,29657,18,10,0,345,0,84,3898,41661,5,3
2020-12-17,29657,18,10,0,345,0,84,3898,36024,1,1
2020-12-17,29657,18,10,0,345,0,84,3898,6137,6,3
2020-12-17,29657,18,10,0,345,0,84,3898,32955,3,3
2020-12-17,29657,18,10,0,345,0,84,3898,12435,2,3
2020-12-18,29657,18,10,0,345,0,84,3898,432,2,4
2020-12-18,29657,18,10,0,345,0,84,3898,38080,2,3
2020-12-18,29657,18,10,0,345,0,84,3898,18519,4,4
2020-12-18,29657,18,10,0,345,0,84,3898,28828,3,2
2020-12-19,29657,18,10,0,345,0,84,3898,29072,1,4
2020-12-19,29657,18,10,0,345,0,84,3898,44648,4,4
2020-12-19,29657,18,10,0,345,0,84,3898,8498,5,1
2020-12-19,29657,18,10,0,345,0,84,3898,27562,1,2
2020-12-19,29657,18,10,0,345,0,84,3898,42566,2,3
2020-12-19,29657,18,10,0,345,0,84,3898,41296,4,3
2020-12-19,29657,18,10,0,345,0,84,3898,30709,2,2
2020-12-19,29657,18,10,0,345,0,84,3898,16922,1,3
2020-12-20,29657,18,10,0,345,0,84,3898,37967,6,3
2020-12-20,29657,18,10,0,345,0,84,3898,44733,3,3
2020-12-20,29657,18,10,0,345,0,84,3898,41141,5,4
2020-12-20,29657,18,10,0,345,0,84,3898,2066,1,4
2020-12-20,29657,18,10,0,345,0,84,3898,11231,2,4
2020-12-20,29657,18,10,0,345,0,84,3898,1327,6,4
2020-12-20,29657,18,10,0,345,0,84,3898,45820,5,4
2020-12-20,29657,18,10,0,345,0,84,3898,42453,4,4
2020-12-20,29657,18,10,0,345,0,84,3898,28883,4,3
2020-12-20,29657,18,10,0,345,0,84,3898,10290,6,4
2020-12-21,29657,18,10,0,345,0,84,3898,40151,2,1
2020-12-21,29657,18,10,0,345,0,84,3898,7646,1,4
2020-12-22,29657,18,10,0,345,0,84,3898,1511,2,2
2020-12-22,29657,18,10,0,345,0,84,3898,22306,5,3
2020-12-23,29657,18,10,0,345,0,84,3898,28290,1,2
2020-12-23,29657,18,10,0,345,0,84,3898,8976,1,4
2020-12-25,29657,18,10,0,345,0,84,3898,27562,2,1
2020-12-26,29657,18,10,0,345,0,84,3898,35492,1,2
2020-12-26,29657,18,10,0,345,0,84,3898,12653,4,4
2020-12-26,29657,18,10,0,345,0,84,3898,15802,3,3
2020-12-26,29657,18,10,0,345,0,84,3898,42303,5,4
2020-12-26,29657,18,10,0,345,0,84,3898,32353,1,4
2020-12-26,29657,18,10,0,345,0,84,3898,39058,1,3
2020-12-27,29657,18,10,0,345,0,84,3898,4751,3,3
2020-12-27,29657,18,10,0,345,0,84,3898,30201,3,3
2020-12-27,29657,18,10,0,345,0,84,3898,26315,1,3
2020-12-27,29657,18,10,0,345,0,84,3898,31480,6,4
2020-12-27,29657,18,10,0,345,0,84,3898,35295,2,3
2020-12-28,29657,18,10,0,345,0,84,3898,43830,1,3
2020-12-28,29657,18,10,0,345,0,84,3898,1978,3,3
2020-12-28,29657,18,10,0,345,0,84,3898,9163,5,3
2020-12-28,29657,18,10,0,345,0,84,3898,16832,4,4
2020-12-29,29657,18,10,0,345,0,84,3898,36760,1,1
2020-12-29,29657,18,10,0,345,0,84,3898,25874,3,2
2020-12-29,29657,18,10,0,345,0,84,3898,11166,5,3
2020-12-29,29657,18,10,0,345,0,84,3898,12515,4,4
2020-12-30,29657,18,10,0,345,0,84,3898,33848,1,1
2020-12-30,29657,18,10,0,345,0,84,3898,42511,3,3
2020-12-30,29657,18,10,0,345,0,84,3898,24015,6,4
2020-12-30,29657,18,10,0,345,0,84,3898,12261,4,4
2020-12-30,29657,18,10,0,345,0,84,3898,42603,2,4
2020-12-31,29657,18,10,0,345,0,84,3898,15802,2,1
2020-12-31,29657,18,10,0,345,0,84,3898,16082,4,4
2020-09-29,20150,18,10,0,345,0,84,3898,38335,2,0
2020-10-17,20150,18,10,0,345,0,84,3898,31785,3,0
2020-10-22,20150,18,10,0,345,0,84,3898,22822,5,0
2020-10-11,20150,18,10,0,345,0,84,3898,10590,2,0
2020-12-15,20150,18,10,0,345,0,84,3898,22259,2,0
2020-10-29,20150,18,10,0,345,0,84,3898,43767,6,0
2020-12-17,20150,18,10,0,345,0,84,3898,28084,8,0
2020-11-13,20150,18,10,0,345,0,84,3898,27150,1,0
2020-08-03,20150,18,10,0,345,0,84,3898,6039,1,0
2020-10-13,20150,18,10,0,345,0,84,3898,36747,2,0
2020-11-25,20150,18,10,0,345,0,84,3898,40912,1,0
2020-06-03,20150,18,10,0,345,0,84,3898,17429,2,1
2020-06-27,20150,18,10,0,345,0,84,3898,9198,5,4
2020-07-05,20150,18,10,0,345,0,84,3898,21475,3,3
2020-07-12,20150,18,10,0,345,0,84,3898,28382,3,4
2020-07-26,20150,18,10,0,345,0,84,3898,35130,3,4
2020-07-29,20150,18,10,0,345,0,84,3898,21475,3,4
2020-08-23,20150,18,10,0,345,0,84,3898,4255,4,4
2020-08-26,20150,18,10,0,345,0,84,3898,21475,3,4
2020-08-26,20150,18,10,0,345,0,84,3898,26372,1,1
2020-09-10,20150,18,10,0,345,0,84,3898,39128,2,2
2020-09-11,20150,18,10,0,345,0,84,3898,42151,5,1
2020-09-13,20150,18,10,0,345,0,84,3898,16826,3,2
2020-09-16,20150,18,10,0,345,0,84,3898,20291,2,4
2020-09-20,20150,18,10,0,345,0,84,3898,39758,1,4
2020-09-29,20150,18,10,0,345,0,84,3898,19169,5,1
2020-10-21,20150,18,10,0,345,0,84,3898,33587,5,4
2020-10-22,20150,18,10,0,345,0,84,3898,21475,3,3
2020-10-26,20150,18,10,0,345,0,84,3898,11748,4,4
2020-10-26,20150,18,10,0,345,0,84,3898,14240,1,3
2020-11-14,20150,18,10,0,345,0,84,3898,3652,2,1
2020-11-17,20150,18,10,0,345,0,84,3898,21475,3,4
2020-12-06,20150,18,10,0,345,0,84,3898,41388,8,2
2020-12-06,20150,18,10,0,345,0,84,3898,22879,3,4
2020-12-08,20150,18,10,0,345,0,84,3898,14176,1,1
2020-12-14,20150,18,10,0,345,0,84,3898,21475,3,4
2020-12-14,20150,18,10,0,345,0,84,3898,31031,4,4
2020-12-26,20150,18,10,0,345,0,84,3898,35130,4,3
2020-12-29,20150,18,10,0,345,0,84,3898,10011,2,1
2020-07-18,8055,18,10,0,345,0,84,3898,35628,3,0
2020-09-12,8055,18,10,0,345,0,84,3898,21911,1,3
2020-09-13,8055,18,10,0,345,0,84,3898,16826,3,2
2020-10-04,8055,18,10,0,345,0,84,3898,44185,2,1
2020-10-31,8055,18,10,0,345,0,84,3898,19930,2,4
2020-10-31,8055,18,10,0,345,0,84,3898,37844,2,4
2020-11-14,8055,18,10,0,345,0,84,3898,5882,1,4
2020-12-08,8055,18,10,0,345,0,84,3898,11312,3,3
2020-12-17,8055,18,10,0,345,0,84,3898,41695,6,4
2020-12-18,8055,18,10,0,345,0,84,3898,5490,4,1
2020-07-02,32702,539,10,0,515,0,190,3898,23280,1,0
2020-06-25,32702,539,10,0,515,0,190,3898,5320,1,0
2020-08-02,32702,539,10,0,515,0,190,3898,2879,1,2
2020-12-10,32702,539,10,0,515,0,190,3898,16932,1,3
2020-06-16,16647,782,10,0,503,0,45,3898,25411,1,0
2020-07-17,16647,782,10,0,503,0,45,3898,15926,1,0
2020-10-11,20527,704,6,0,184,0,17,3898,30534,2,0
2020-08-17,20527,704,6,0,184,0,17,3898,4940,1,0
2020-06-22,20527,704,6,0,184,0,17,3898,14383,2,3
2020-07-03,20527,704,6,0,184,0,17,3898,30144,2,3
2020-07-23,20527,704,6,0,184,0,17,3898,30144,3,3
2020-10-13,20527,704,6,0,184,0,17,3898,613,2,4
2020-09-01,12202,18,6,0,345,0,45,3898,32130,5,3
2020-09-12,12202,18,6,0,345,0,45,3898,26832,8,3
2020-09-28,12202,18,6,0,345,0,45,3898,32130,5,4
2020-10-13,12202,18,6,0,345,0,45,3898,35940,5,4
2020-06-01,15666,147,4,0,491,3,144,3898,44079,1,0
2020-08-25,15666,147,4,0,491,3,144,3898,24691,1,0
2020-07-08,15666,147,4,0,491,3,144,3898,28521,2,3
2020-07-18,15666,147,4,0,491,3,144,3898,30637,3,4
2020-07-27,15666,147,4,0,491,3,144,3898,36129,3,3
2020-10-08,15666,147,4,0,491,3,144,3898,35580,1,3
2020-12-12,15666,147,4,0,491,3,144,3898,33928,1,2
2020-08-01,11669,147,4,0,491,3,144,3898,10256,3,3
2020-08-28,11669,147,4,0,491,3,144,3898,1297,1,4
2020-09-13,11669,147,4,0,491,3,144,3898,1297,1,3
2020-10-01,11669,147,4,0,491,3,144,3898,32088,2,2
2020-11-12,15153,1500,6,0,498,0,13,3898,32516,6,1
2020-07-30,29211,1141,10,1,534,0,45,3898,25686,2,0
2020-11-07,29806,177,10,0,504,0,17,3898,14520,1,3
2020-11-25,29806,177,10,0,504,0,17,3898,14520,1,3
2020-08-23,439,246,4,0,474,0,-1,3898,28255,30,0
2020-10-31,23664,406,10,1,503,0,45,3898,20967,3,4
2020-09-15,27269,776,4,0,491,0,117,3898,29765,1,0
2020-09-07,12876,1222,10,0,502,0,123,3898,2506,1,4
2020-12-08,23415,1222,10,0,503,0,17,3898,4634,1,3
2020-12-13,23415,1222,10,0,503,0,17,3898,34619,1,3
2020-07-12,26219,1496,10,3,291,0,121,3898,46037,1,0
2020-12-15,22138,993,10,0,258,0,132,3898,44823,1,0
2020-06-05,22138,993,10,0,258,0,132,3898,39356,1,0
2020-06-17,22138,993,10,0,258,0,132,3898,21007,2,3
2020-08-20,22138,993,10,0,258,0,132,3898,21007,1,2
2020-09-01,22138,993,10,0,258,0,132,3898,21007,1,2
2020-09-20,22138,993,10,0,258,0,132,3898,21007,1,3
2020-10-07,22138,993,10,0,258,0,132,3898,21007,1,3
2020-10-29,22138,993,10,0,258,0,132,3898,21007,1,4
2020-12-21,22138,993,10,0,258,0,132,3898,21007,1,3
2020-07-14,1058,1090,10,1,511,0,0,3898,19814,1,0
2020-12-19,32033,177,10,0,503,0,9,3898,3358,1,0
2020-12-18,32033,177,10,0,503,0,9,3898,26352,1,0
2020-10-11,32033,177,10,0,503,0,9,3898,41201,1,0
2020-10-13,32033,177,10,0,503,0,9,3898,11301,1,0
2020-11-21,32033,177,10,0,503,0,9,3898,9393,1,0
2020-12-16,32033,177,10,0,503,0,9,3898,35096,1,0
2020-11-10,32033,177,10,0,503,0,9,3898,11379,2,0
2020-08-10,32033,177,10,0,503,0,9,3898,12360,1,0
2020-11-13,32033,177,10,0,503,0,9,3898,29431,2,2
2020-11-02,20625,177,6,0,508,0,8,3898,45383,2,0
2020-11-01,20625,177,6,0,508,0,8,3898,14919,1,0
2020-12-06,14793,1355,4,1,491,3,66,3898,3986,1,0
2020-07-06,6142,1355,4,0,491,3,66,3898,39681,1,4
2020-09-15,6142,1355,4,0,491,3,66,3898,39681,1,4
2020-11-15,6142,1355,4,0,491,3,66,3898,39681,1,4
2020-10-25,23516,1355,4,0,491,3,66,3898,6183,1,0
2020-06-30,21247,1355,4,0,491,3,66,3898,21595,1,0
2020-07-28,20063,745,4,0,399,3,118,3898,36042,1,4
2020-08-18,20063,745,4,0,399,3,118,3898,36042,1,3
2020-10-03,20063,745,4,0,399,3,118,3898,11653,2,3
2020-10-25,4706,1355,4,0,484,3,144,3898,24581,1,0
2020-10-25,4706,1355,4,0,484,3,144,3898,24672,1,4
2020-08-23,23619,994,10,0,414,0,3,3898,5521,5,1
2020-12-18,23584,827,10,0,487,3,154,3898,32113,1,1
2020-11-16,17478,681,4,1,487,3,54,2942,28473,1,4
2020-08-10,22473,177,10,0,503,0,101,3898,8603,1,0
2020-06-06,7424,1030,4,3,291,0,44,3898,28195,2,0
2020-12-29,16248,1030,4,1,291,0,48,3898,43549,1,0
2020-07-12,16248,1030,4,1,291,0,48,3898,25352,1,2
2020-06-11,14984,623,6,1,490,0,127,3898,17372,1,0
