userID,itemID,date,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,order,user_total_purchase_time,user_total_orders,item_total_purchase_time,item_total_orders,weekday,date_of_month,month,label,prediction
21551,30682,2020-09-19,366,6,0,497,0,13,3898,2,5.5,7.67,3.0,4.5,5,19,9,46,
21566,22498,2020-11-29,653,6,0,489,0,11,3898,1,9.0,10.0,18.67,19.0,6,29,11,20,
21566,26645,2020-11-09,648,10,0,358,3,24,1763,1,9.0,10.0,85.67,165.83,0,9,11,28,
21567,7125,2020-10-31,829,10,0,254,0,77,813,1,3.0,4.33,33.33,35.0,5,31,10,0,
21569,5464,2020-10-05,1232,4,0,358,0,117,3915,1,4.33,4.67,69.17,80.83,0,5,10,111,
21572,14763,2020-10-28,514,10,0,196,3,84,3898,1,5.67,6.17,8.17,12.33,2,28,10,94,
21573,5391,2020-11-09,580,10,0,503,0,17,3898,2,7.83,9.0,7.0,9.33,0,9,11,46,
21574,22978,2020-10-23,966,4,0,328,3,53,3915,1,3.17,3.17,57.83,69.17,4,23,10,0,
21584,24659,2020-11-02,322,4,1,536,0,144,3898,1,11.17,11.5,1.17,1.17,0,2,11,108,
21584,25677,2020-11-02,322,4,0,536,0,144,3898,1,11.17,11.5,24.0,25.17,0,2,11,52,
21611,14268,2020-11-07,325,4,0,474,0,-1,3898,5,5.67,7.33,6.33,22.17,5,7,11,52,
21622,1128,2020-10-25,827,6,0,364,0,132,3898,1,15.17,28.5,17.83,19.67,6,25,10,28,
21627,17622,2020-09-13,1496,4,0,318,3,144,30,1,7.83,8.67,8.33,10.33,6,13,9,22,
21627,21690,2020-11-01,1496,4,0,131,0,151,3915,1,7.83,8.67,228.33,335.33,6,1,11,49,
21631,352,2020-11-09,408,6,0,254,0,122,3915,1,4.5,5.17,64.67,80.5,0,9,11,121,
21631,7460,2020-11-09,408,6,0,254,0,122,3915,2,4.5,5.17,66.0,73.5,0,9,11,30,
21639,12998,2020-10-18,378,10,0,421,3,3,2690,1,5.0,5.83,28.5,30.0,6,18,10,111,
21639,23148,2020-10-18,1401,4,0,145,0,163,3914,1,5.0,5.83,149.17,163.5,6,18,10,42,
21640,2787,2020-08-17,1324,10,0,421,3,3,3915,3,1.83,3.17,132.83,197.0,0,17,8,59,
21640,26547,2020-09-15,1335,6,0,421,3,7,3224,3,1.83,3.17,11.83,18.67,1,15,9,88,
21642,11251,2020-10-23,1496,10,0,348,0,95,3915,4,2.17,5.17,507.67,1135.67,4,23,10,19,
21645,6819,2020-10-22,1023,10,0,503,0,17,2209,1,3.0,3.33,24.17,26.67,3,22,10,136,
21646,18006,2020-11-07,847,4,3,311,3,151,3915,2,2.83,4.17,109.33,117.0,5,7,11,30,
21647,18782,2020-09-20,449,4,0,535,3,105,3898,3,15.67,22.17,19.83,27.83,6,20,9,57,
21653,21163,2020-10-20,539,10,1,345,0,95,3173,1,4.83,5.17,78.67,157.83,1,20,10,22,
21655,14005,2020-09-26,400,4,0,322,0,144,30,1,3.5,4.17,76.5,151.67,5,26,9,91,
21658,5099,2020-09-30,772,10,1,503,0,17,3898,1,3.5,4.17,2.67,2.67,2,30,9,79,
21658,11251,2020-11-10,1496,10,0,348,0,95,3915,3,3.5,4.17,507.67,1135.67,1,10,11,0,
21664,23246,2020-11-24,408,10,1,334,0,39,3898,1,7.0,13.0,4.17,4.17,1,24,11,98,
21664,26381,2020-09-20,1338,4,0,119,0,16,3915,2,7.0,13.0,110.67,162.17,6,20,9,96,
21670,12687,2020-11-07,643,6,0,491,3,117,3898,1,6.83,7.5,10.67,14.5,5,7,11,96,
21671,7052,2020-11-10,1145,6,0,516,3,17,3898,3,5.5,8.5,3.5,9.33,1,10,11,53,
21671,23715,2020-09-18,1145,6,0,516,3,115,3898,1,5.5,8.5,10.5,31.5,4,18,9,81,
21678,352,2020-11-09,408,6,0,254,0,122,3915,2,3.5,4.17,64.67,80.5,0,9,11,41,
21683,18630,2020-11-29,6,4,0,291,0,44,3915,1,4.67,5.5,1072.67,1495.33,6,29,11,47,
21691,13942,2020-09-27,1039,10,1,536,3,156,3898,1,3.5,6.0,0.83,0.83,6,27,9,0,
21691,17494,2020-10-26,265,10,2,536,3,156,3898,1,3.5,6.0,1.0,1.0,0,26,10,0,
21695,2981,2020-08-31,1428,4,0,491,0,144,3625,2,1.17,1.33,19.17,25.67,0,31,8,62,
21704,6559,2020-11-25,73,10,0,421,3,3,3224,1,5.0,5.5,24.0,38.0,2,25,11,88,
21715,26028,2020-11-29,1445,10,2,-1,-1,24,3245,3,3.17,4.0,60.17,89.67,6,29,11,107,
21724,15188,2020-08-16,1496,10,0,358,0,97,3173,1,2.0,3.33,111.83,173.33,6,16,8,47,
21730,27090,2020-10-13,18,4,0,130,3,44,3898,1,5.33,7.83,2.17,2.17,1,13,10,38,
21731,2550,2020-09-27,1180,4,0,36,0,53,3915,1,5.5,7.67,32.67,36.5,6,27,9,47,
21742,29657,2020-11-01,18,10,0,345,0,84,3915,5,4.67,8.0,1236.67,3460.17,6,1,11,50,
21743,20562,2020-11-17,18,4,1,335,0,132,3915,2,1.67,2.83,54.83,127.33,1,17,11,41,
21759,11251,2020-06-17,1496,10,0,348,0,95,3915,2,3.17,3.67,507.67,1135.67,2,17,6,4,
21761,24890,2020-10-27,1445,4,0,-1,-1,44,3914,1,2.83,4.83,124.5,136.5,1,27,10,32,
21770,23402,2020-09-01,194,10,0,503,3,85,3898,3,5.5,7.5,32.5,47.17,1,1,9,62,
21773,32581,2020-09-17,388,6,0,486,0,117,3898,2,2.0,2.83,9.33,12.83,3,17,9,92,
21788,15376,2020-10-05,1232,10,0,358,0,95,3915,5,1.0,2.67,42.67,69.33,0,5,10,92,
21791,3471,2020-11-15,280,4,0,491,0,129,3898,1,3.67,4.0,2.33,3.5,6,15,11,0,
21793,2627,2020-11-06,186,4,0,28,0,81,3915,2,2.83,3.33,136.83,165.83,4,6,11,62,
21794,12687,2020-09-18,643,6,0,491,3,117,3898,1,5.0,7.17,10.67,14.5,4,18,9,65,
21794,19909,2020-10-14,1383,6,0,537,0,122,3898,1,5.0,7.17,4.33,5.33,2,14,10,26,
21794,20131,2020-09-18,347,4,0,291,3,44,1763,1,5.0,7.17,635.5,1032.17,4,18,9,65,
21794,29058,2020-09-18,194,10,0,503,3,5,3912,1,5.0,7.17,15.33,15.67,4,18,9,97,
21804,11199,2020-11-01,473,4,0,321,0,144,30,3,4.67,5.83,134.33,316.17,6,1,11,0,
21807,18133,2020-11-30,974,10,0,441,3,39,3898,6,3.67,9.83,10.67,36.0,0,30,11,21,
21808,17785,2020-10-28,994,10,0,421,3,3,3224,1,4.17,5.0,111.17,135.67,2,28,10,59,
21809,9027,2020-10-28,853,4,0,469,0,51,3898,1,7.5,9.17,7.67,12.67,2,28,10,0,
21810,6766,2020-11-25,1258,4,0,487,3,144,3898,1,3.33,3.83,23.17,34.33,2,25,11,106,
21810,26381,2020-11-25,1338,4,0,119,0,16,3915,1,3.33,3.83,110.67,162.17,2,25,11,30,
21812,29288,2020-07-08,194,6,0,506,3,137,3898,1,2.83,3.17,32.83,55.17,2,8,7,24,
21816,14815,2020-10-19,290,10,0,345,3,95,1763,2,4.5,6.0,108.83,322.83,0,19,10,30,
21823,5557,2020-11-05,406,10,0,503,0,186,3915,1,1.83,2.67,37.33,40.33,3,5,11,153,
21824,25993,2020-08-03,186,10,0,27,3,38,3915,1,1.5,1.83,171.67,185.5,0,3,8,0,
21825,8019,2020-10-25,827,4,0,383,0,74,1244,1,4.67,4.83,25.33,29.83,6,25,10,96,
21830,11120,2020-11-15,968,4,0,55,0,111,3915,1,3.67,4.17,30.33,32.67,6,15,11,0,
21835,23402,2020-10-07,194,10,0,503,3,85,3898,1,1.83,2.67,32.5,47.17,2,7,10,59,
21848,4801,2020-11-14,1111,4,0,491,0,48,3898,2,4.83,5.83,7.5,11.33,5,14,11,29,
21869,11710,2020-10-04,1496,4,0,334,0,44,3915,1,1.33,1.5,58.33,65.17,6,4,10,65,
21869,28573,2020-10-04,186,10,0,503,0,85,3898,1,1.33,1.5,32.83,45.33,6,4,10,65,
21873,24730,2020-09-15,1111,4,0,487,0,66,2209,1,3.5,4.17,22.33,25.83,1,15,9,0,
21878,20572,2020-10-13,617,4,0,92,3,144,3898,1,6.0,10.5,95.83,113.33,1,13,10,56,
21879,12081,2020-10-06,539,10,1,345,0,24,3173,5,2.33,5.33,49.67,102.67,1,6,10,23,
21880,8459,2020-10-04,906,4,1,487,3,163,3898,1,3.33,3.5,8.17,8.5,6,4,10,62,
21882,24890,2020-08-28,1445,4,0,-1,-1,44,3914,1,3.17,4.0,124.5,136.5,4,28,8,48,
21888,16675,2020-11-13,1040,4,0,457,0,-1,3898,3,4.83,6.17,3.0,7.83,4,13,11,46,
21890,22252,2020-11-01,1371,10,0,344,3,97,3915,2,4.83,5.33,29.5,63.67,6,1,11,92,
21896,20915,2020-09-07,157,10,0,150,3,61,3898,2,2.0,2.67,1.83,3.67,0,7,9,98,
21904,12245,2020-07-25,219,6,1,536,0,122,3898,1,7.17,9.33,1.17,1.33,5,25,7,0,
21904,23316,2020-07-25,1030,10,1,503,3,85,3898,2,7.17,9.33,1.33,1.83,5,25,7,42,
21911,11251,2020-10-23,1496,10,0,348,0,95,3915,2,5.67,10.0,507.67,1135.67,4,23,10,62,
21917,2684,2020-11-08,1180,4,0,486,0,66,3914,1,3.67,7.83,61.33,72.0,6,8,11,58,
21926,17167,2020-08-16,539,10,0,345,0,99,3625,1,1.83,4.83,100.17,177.83,6,16,8,0,
21927,12774,2020-11-11,523,6,0,192,0,17,3898,3,1.83,4.33,17.17,20.0,2,11,11,0,
21930,4149,2020-08-15,77,10,1,507,0,17,3898,1,6.83,8.17,0.83,0.83,5,15,8,65,
21939,24382,2020-10-10,1324,10,0,421,3,3,1763,1,4.67,6.17,51.83,78.83,5,10,10,0,
21947,25487,2020-11-12,504,10,0,441,3,84,3898,1,2.0,2.17,5.33,6.17,3,12,11,28,
21951,2761,2020-10-08,127,4,0,71,0,144,747,3,2.83,4.33,97.83,230.17,3,8,10,100,
21952,8055,2020-11-16,18,10,0,345,0,84,3625,2,6.33,7.67,36.5,108.17,0,16,11,77,
21952,29657,2020-11-16,18,10,0,345,0,84,3915,2,6.33,7.67,1236.67,3460.17,0,16,11,77,
21953,1576,2020-10-24,1201,10,0,43,0,147,3915,2,4.17,5.33,39.67,42.33,5,24,10,94,
21957,23382,2020-10-05,1145,6,0,516,3,17,3898,4,1.33,3.33,1.83,6.17,0,5,10,96,
21958,26804,2020-11-14,685,4,0,538,0,44,3915,2,1.5,3.0,16.67,21.0,5,14,11,63,
21962,2113,2020-10-26,1180,10,0,345,0,95,3457,4,2.83,4.5,120.0,323.5,0,26,10,64,
21969,10982,2020-10-18,410,10,0,421,3,3,3224,1,2.5,4.0,1.0,1.17,6,18,10,119,
21974,4922,2020-10-20,186,10,0,380,3,127,3898,1,5.5,6.33,62.83,72.83,1,20,10,105,
21986,1705,2020-08-16,601,4,0,20,3,66,3915,1,4.17,5.67,34.17,44.83,6,16,8,36,
21986,18630,2020-11-17,6,4,0,291,0,44,3915,1,4.17,5.67,1072.67,1495.33,1,17,11,129,
21988,22582,2020-11-06,703,10,0,261,0,84,3915,1,1.17,1.17,23.0,28.33,4,6,11,64,
21989,16215,2020-09-08,1265,4,0,491,3,89,3898,3,4.5,5.0,24.33,43.67,1,8,9,0,
21990,7199,2020-10-24,361,10,0,510,0,85,3915,2,9.33,14.17,78.0,96.0,5,24,10,56,
21990,9303,2020-11-11,207,10,0,385,0,147,3898,2,9.33,14.17,16.5,18.33,2,11,11,34,
21990,9906,2020-10-24,386,10,0,504,0,17,3898,2,9.33,14.17,53.0,90.5,5,24,10,110,
22003,25859,2020-11-06,827,4,0,282,3,48,3915,1,3.33,3.67,30.5,32.67,4,6,11,127,
22007,18954,2020-11-04,703,4,0,71,0,53,3915,1,2.67,3.67,140.0,203.67,2,4,11,73,
22014,10282,2020-08-11,1065,4,0,322,3,144,30,1,2.33,3.67,16.83,21.33,1,11,8,0,
22017,30857,2020-11-21,1145,4,0,491,3,66,3915,1,4.5,6.17,17.5,32.17,5,21,11,66,
22019,3505,2020-11-25,1368,6,0,498,0,13,3898,6,2.67,5.0,18.83,51.0,2,25,11,88,
22019,15500,2020-11-25,903,4,3,285,0,144,3898,1,2.67,5.0,9.83,12.67,2,25,11,88,
22019,32287,2020-08-29,810,6,0,200,0,17,3898,1,2.67,5.0,2.5,5.67,5,29,8,0,
22026,1633,2020-11-17,618,4,0,55,3,11,327,1,4.5,7.17,41.33,45.17,1,17,11,39,
22026,11001,2020-11-28,582,4,0,457,0,12,3898,5,4.5,7.17,7.33,21.83,5,28,11,50,
22048,4325,2020-11-20,539,6,0,303,0,45,3915,1,6.5,7.33,151.0,168.0,4,20,11,18,
22048,21988,2020-11-20,120,10,0,503,3,101,3898,1,6.5,7.33,2.67,3.0,4,20,11,18,
22048,22757,2020-09-24,186,4,0,28,0,81,813,2,6.5,7.33,43.67,45.0,3,24,9,70,
22048,30438,2020-11-02,1056,4,0,474,-1,108,3898,2,6.5,7.33,16.33,27.67,0,2,11,39,
22052,20478,2020-10-29,539,6,0,303,0,45,3915,1,4.17,5.0,287.0,328.0,3,29,10,35,
22059,219,2020-10-17,393,4,0,491,3,66,3915,2,11.17,26.5,35.83,39.83,5,17,10,48,
22059,4742,2020-10-17,737,10,1,536,0,156,3898,4,11.17,26.5,0.67,3.33,5,17,10,48,
22059,5999,2020-10-17,322,4,1,536,0,144,3898,5,11.17,26.5,0.67,2.17,5,17,10,48,
22059,8542,2020-10-17,958,10,0,491,3,156,3914,2,11.17,26.5,14.83,17.33,5,17,10,48,
22059,11884,2020-10-17,1156,10,1,444,0,127,327,2,11.17,26.5,1.0,1.83,5,17,10,48,
22059,14005,2020-10-17,400,4,0,322,0,144,30,3,11.17,26.5,76.5,151.67,5,17,10,48,
22059,19166,2020-10-17,748,6,0,308,0,122,2256,4,11.17,26.5,51.33,64.17,5,17,10,48,
22059,28475,2020-10-17,322,10,2,536,0,19,3898,10,11.17,26.5,0.67,3.83,5,17,10,48,
22059,29442,2020-10-17,1048,10,0,28,0,139,813,1,11.17,26.5,3.17,4.17,5,17,10,48,
22059,30158,2020-10-17,411,4,0,491,3,66,1763,2,11.17,26.5,45.33,58.5,5,17,10,48,
22059,30723,2020-10-17,1135,4,0,78,0,163,813,3,11.17,26.5,12.5,13.67,5,17,10,48,
22061,21384,2020-11-30,1023,10,0,503,0,17,3898,1,6.0,7.17,5.17,5.67,0,30,11,111,
22068,27899,2020-11-14,258,4,0,330,3,163,2256,1,3.0,3.67,17.33,21.17,5,14,11,56,
22069,30133,2020-10-04,408,4,0,334,0,44,3915,1,3.33,4.5,50.83,51.67,6,4,10,39,
22069,31459,2020-10-25,194,10,0,503,0,85,3898,1,3.33,4.5,14.5,17.67,6,25,10,60,
22075,19969,2020-11-13,1194,10,0,503,0,85,3898,4,3.0,4.83,2.83,5.5,4,13,11,82,
22082,24124,2020-10-25,703,4,0,292,0,144,30,1,1.67,2.67,47.5,66.17,6,25,10,104,
22100,20131,2020-11-29,347,4,0,291,3,44,1763,4,4.33,11.0,635.5,1032.17,6,29,11,67,
22102,31361,2020-10-18,603,4,0,255,3,163,1763,1,1.83,1.83,19.0,20.5,6,18,10,139,
22107,29657,2020-10-20,18,10,0,345,0,84,3915,3,2.17,2.67,1236.67,3460.17,1,20,10,0,
22123,2107,2020-10-03,1180,4,0,97,3,53,3898,1,4.67,6.5,9.5,10.33,5,3,10,76,
22124,4013,2020-09-24,290,10,0,503,0,85,3898,1,6.67,8.17,10.33,29.17,3,24,9,46,
22139,2446,2020-07-18,539,10,0,4,3,84,3915,1,4.83,6.5,130.83,153.67,5,18,7,0,
22139,10118,2020-07-18,455,10,1,4,3,84,3898,4,4.83,6.5,0.67,1.33,5,18,7,0,
22139,19901,2020-07-18,580,10,0,515,0,188,3898,2,4.83,6.5,8.33,18.0,5,18,7,0,
22139,25624,2020-07-18,406,10,0,515,0,84,3898,2,4.83,6.5,24.83,41.5,5,18,7,0,
22139,31574,2020-07-18,393,4,1,491,3,66,3898,1,4.83,6.5,5.0,5.67,5,18,7,0,
22140,10507,2020-11-28,618,4,0,324,0,44,30,2,5.33,7.0,64.83,157.67,5,28,11,108,
22142,31339,2020-09-20,993,4,3,329,0,21,2256,2,2.17,6.17,9.17,14.17,6,20,9,86,
22156,19725,2020-10-05,703,10,0,348,3,95,3173,2,4.5,5.5,41.0,66.67,0,5,10,82,
22162,32019,2020-06-13,408,6,0,536,0,122,3898,1,4.33,5.33,2.67,4.0,5,13,6,0,
22166,11560,2020-10-19,829,10,0,510,0,29,3898,4,4.17,8.0,7.5,9.33,0,19,10,95,
22167,13700,2020-10-12,361,6,0,200,3,17,3898,1,5.0,5.83,9.83,12.17,0,12,10,90,
22167,22351,2020-11-15,408,6,0,166,0,122,3914,1,5.0,5.83,71.0,77.33,6,15,11,78,
22169,3594,2020-11-11,523,10,1,503,0,85,3898,1,3.67,4.83,42.17,53.67,2,11,11,106,
22174,18630,2020-09-28,6,4,0,291,0,44,3915,1,3.33,5.33,1072.67,1495.33,0,28,9,50,
22175,9215,2020-09-16,286,4,0,82,0,144,3915,1,9.17,14.83,34.5,40.0,2,16,9,89,
22175,28195,2020-11-22,839,6,1,358,3,17,3898,2,9.17,14.83,15.5,23.83,6,22,11,22,
22175,29345,2020-09-16,393,4,0,275,3,151,1763,1,9.17,14.83,82.5,91.67,2,16,9,89,
22183,20532,2020-10-16,1338,4,0,26,0,175,813,1,4.33,4.67,4.83,5.17,4,16,10,0,
22183,21410,2020-10-16,829,10,0,536,0,83,3898,1,4.33,4.67,8.17,8.33,4,16,10,58,
22183,26170,2020-10-16,748,4,0,329,0,163,2256,2,4.33,4.67,29.5,41.67,4,16,10,58,
22192,461,2020-08-18,406,10,0,503,0,17,3915,2,3.17,3.33,111.0,145.0,1,18,8,57,
22199,25706,2020-09-23,453,4,0,457,0,-1,3915,2,3.0,3.67,25.17,58.0,2,23,9,29,
22225,20145,2020-11-28,756,10,0,398,0,87,2256,2,2.83,3.17,4.5,7.5,5,28,11,0,
22227,14495,2020-11-23,772,10,0,509,0,137,3898,1,3.17,5.67,15.33,27.5,0,23,11,172,
22227,22234,2020-10-07,523,10,1,503,3,17,3898,1,3.17,5.67,8.5,10.17,2,7,10,125,
22231,4604,2020-11-03,1324,10,0,359,3,95,2443,2,8.0,10.17,35.0,52.17,1,3,11,48,
22231,4680,2020-11-03,1381,10,0,513,0,39,3915,2,8.0,10.17,25.17,77.83,1,3,11,48,
22231,10099,2020-09-16,251,4,2,513,0,161,3898,1,8.0,10.17,0.33,0.5,2,16,9,68,
22231,27108,2020-11-03,441,10,0,507,0,17,3898,1,8.0,10.17,51.17,78.17,1,3,11,48,
22231,28664,2020-09-16,386,10,0,502,0,39,1760,1,8.0,10.17,33.5,53.0,2,16,9,0,
22231,30981,2020-11-03,1315,10,0,358,3,95,3898,2,8.0,10.17,8.67,12.83,1,3,11,48,
22244,29657,2020-07-28,18,10,0,345,0,84,3915,5,4.5,5.83,1236.67,3460.17,1,28,7,9,
22245,2321,2020-11-04,1445,6,0,-1,-1,45,3915,1,3.17,3.5,133.5,143.33,2,4,11,80,
22249,9506,2020-11-22,397,10,1,491,3,38,3898,1,5.0,5.67,1.33,1.33,6,22,11,20,
22249,14568,2020-11-22,1265,4,1,514,0,187,3898,1,5.0,5.67,0.5,0.67,6,22,11,41,
22249,18181,2020-11-22,615,10,1,358,0,132,3915,2,5.0,5.67,124.17,198.67,6,22,11,80,
22265,24975,2020-10-27,207,10,0,28,0,29,813,1,6.33,7.33,11.5,21.83,1,27,10,53,
22288,17676,2020-10-28,771,10,0,502,0,39,3898,1,4.17,4.67,4.0,4.17,2,28,10,64,
22294,8615,2020-10-29,378,4,0,322,0,144,1763,2,2.83,3.67,72.33,127.83,3,29,10,32,
22295,18586,2020-09-17,400,10,0,186,0,84,3898,1,1.33,1.33,48.83,67.0,3,17,9,68,
22296,16971,2020-07-06,288,6,0,314,0,45,3898,1,3.67,4.33,51.0,55.83,0,6,7,0,
22296,18954,2020-07-06,703,4,0,71,0,53,3915,1,3.67,4.33,140.0,203.67,0,6,7,0,
22296,27872,2020-07-06,514,4,1,75,3,66,3898,1,3.67,4.33,0.33,0.33,0,6,7,0,
22297,13561,2020-11-12,1324,10,0,412,3,3,3898,1,6.33,6.33,16.0,22.5,3,12,11,52,
22297,13752,2020-10-30,1010,10,0,502,0,123,3915,1,6.33,6.33,39.67,48.67,4,30,10,71,
22320,24795,2020-11-14,325,6,0,168,3,122,3915,1,6.83,7.5,48.17,57.83,5,14,11,53,
22332,21078,2020-11-26,523,10,0,502,0,85,3898,1,4.67,11.83,11.17,17.5,3,26,11,123,
22347,25677,2020-10-24,322,4,0,536,0,144,3898,1,6.17,7.5,24.0,25.17,5,24,10,83,
22359,9831,2020-11-21,361,10,0,505,0,126,3915,1,4.0,5.67,75.83,92.67,5,21,11,50,
22362,6150,2020-08-07,185,4,0,131,3,151,3915,1,8.5,8.67,30.0,50.5,4,7,8,28,
22364,25648,2020-07-07,1065,4,0,291,3,175,30,1,4.5,4.83,14.0,16.33,1,7,7,0,
22370,16830,2020-11-23,1247,10,1,509,0,132,3898,1,6.17,7.17,1.17,1.33,0,23,11,78,
22370,29260,2020-11-23,194,10,0,503,0,17,3898,2,6.17,7.17,14.0,20.0,0,23,11,78,
22373,22987,2020-09-03,1366,10,0,537,0,3,3915,1,4.17,4.33,128.5,144.33,3,3,9,56,
22373,28260,2020-11-02,219,4,0,536,0,144,3915,1,4.17,4.33,82.67,92.83,0,2,11,60,
22375,10945,2020-11-22,1496,4,0,131,3,144,3898,1,5.33,6.5,49.0,79.67,6,22,11,153,
22377,6105,2020-09-21,618,4,0,334,0,44,3915,1,6.5,10.33,7.0,7.0,0,21,9,60,
22382,12972,2020-10-23,1023,10,0,503,0,77,3898,1,3.67,4.0,7.5,8.67,4,23,10,0,
22399,5879,2020-10-17,147,6,0,489,3,-1,327,1,9.33,12.33,8.5,12.0,5,17,10,54,
22407,13675,2020-11-14,539,10,0,4,3,84,3915,1,3.17,4.33,161.0,177.17,5,14,11,160,
22407,18058,2020-11-14,734,10,0,276,3,45,3898,1,3.17,4.33,47.67,56.67,5,14,11,0,
22408,1970,2020-07-17,703,4,0,291,0,44,1763,1,1.67,1.83,411.67,504.83,4,17,7,0,
22409,21343,2020-09-14,406,6,0,302,0,17,3898,2,2.5,3.17,39.33,52.5,0,14,9,97,
22411,11674,2020-09-05,1126,4,0,291,3,129,3924,1,4.5,5.33,101.83,105.67,5,5,9,32,
22411,14815,2020-09-05,290,10,0,345,3,95,1763,2,4.5,5.33,108.83,322.83,5,5,9,32,
22417,9256,2020-11-21,1142,4,0,432,0,159,3898,1,7.83,10.0,62.83,97.17,5,21,11,46,
22421,6012,2020-10-26,460,10,0,217,0,9,3898,1,6.83,9.33,5.17,5.5,0,26,10,56,
22421,19366,2020-11-22,745,6,0,175,3,17,3915,1,6.83,9.33,29.67,37.17,6,22,11,25,
22425,6890,2020-08-21,1324,10,0,421,3,3,3915,1,7.83,8.83,86.83,114.5,4,21,8,59,
22427,11349,2020-09-15,408,6,0,166,0,122,1763,2,4.5,5.5,90.17,102.67,1,15,9,80,
22432,13027,2020-10-21,186,4,0,319,3,16,3915,1,3.83,4.67,217.33,226.83,2,21,10,59,
22444,29234,2020-07-31,147,4,0,486,3,144,3898,2,2.67,3.67,9.33,10.17,4,31,7,0,
22445,27150,2020-11-11,366,6,0,498,0,13,3898,12,2.33,6.67,16.67,27.83,2,11,11,104,
22447,29657,2020-11-02,18,10,0,345,0,84,3915,3,3.83,6.0,1236.67,3460.17,0,2,11,35,
22451,1625,2020-11-13,643,4,1,295,0,44,3898,1,4.0,5.33,0.5,0.5,4,13,11,57,
22456,20131,2020-09-15,347,4,0,291,3,44,1763,1,7.17,10.17,635.5,1032.17,1,15,9,78,
22459,13865,2020-08-11,765,10,0,507,0,9,3898,2,4.67,6.0,5.5,8.17,1,11,8,66,
22470,12423,2020-11-30,1180,4,1,322,0,48,3915,2,2.83,5.0,16.5,21.33,0,30,11,43,
22471,1970,2020-07-28,703,4,0,291,0,44,1763,1,7.5,8.33,411.67,504.83,1,28,7,0,
22476,26082,2020-11-29,453,4,0,457,0,-1,3915,2,5.67,8.0,28.83,53.17,6,29,11,53,
22493,5938,2020-11-12,1306,4,0,415,3,25,2580,1,8.83,9.83,14.5,14.83,3,12,11,63,
22498,3612,2020-11-17,1065,4,0,536,3,144,3915,1,2.67,4.33,15.83,17.67,1,17,11,52,
22515,30533,2020-10-18,1385,4,0,474,0,-1,3898,3,2.83,4.83,4.33,9.83,6,18,10,88,
22517,16647,2020-09-24,782,10,0,503,0,45,3898,1,3.67,3.67,2.0,2.0,3,24,9,100,
22525,19515,2020-09-15,1180,4,0,291,0,44,3935,4,4.83,8.5,15.0,21.17,1,15,9,38,
22529,30133,2020-10-27,408,4,0,334,0,44,3915,1,2.17,3.0,50.83,51.67,1,27,10,96,
22541,22991,2020-10-10,279,4,0,517,0,89,3898,3,1.33,1.67,2.17,3.33,5,10,10,0,
22548,6588,2020-11-15,388,4,0,486,0,144,3898,1,3.5,5.33,3.0,3.67,6,15,11,79,
22551,461,2020-11-12,406,10,0,503,0,17,3915,1,1.67,2.17,111.0,145.0,3,12,11,34,
22555,11370,2020-07-05,618,6,0,303,3,45,888,1,1.33,1.83,31.67,45.17,6,5,7,0,
22571,20150,2020-11-21,18,10,0,345,0,84,3457,4,4.17,7.33,104.33,334.17,5,21,11,121,
22589,1705,2020-07-06,601,4,0,20,3,66,3915,2,5.5,6.0,34.17,44.83,0,6,7,18,
22593,7303,2020-11-12,453,4,0,458,0,-1,3898,2,17.67,19.33,2.5,3.33,3,12,11,6,
22593,12955,2020-11-25,453,4,0,458,0,-1,3898,1,17.67,19.33,4.67,6.0,2,25,11,0,
22593,16403,2020-11-25,1121,10,0,161,0,38,3898,1,17.67,19.33,75.5,84.0,2,25,11,149,
22593,24065,2020-08-04,806,4,0,453,3,108,3898,3,17.67,19.33,33.67,45.0,1,4,8,11,
22593,31016,2020-10-27,1135,4,0,395,0,44,3915,1,17.67,19.33,58.83,59.17,1,27,10,22,
22594,4249,2020-09-10,746,6,0,490,2,-1,3898,2,5.67,8.5,0.33,0.67,3,10,9,72,
22594,16485,2020-11-10,323,6,0,46,0,-1,327,1,5.67,8.5,6.33,10.67,1,10,11,0,
22594,28122,2020-09-27,873,4,1,470,0,82,3898,2,5.67,8.5,0.67,1.0,6,27,9,88,
22596,16483,2020-08-12,734,6,0,503,3,17,3898,1,1.5,1.83,29.5,38.17,2,12,8,67,
22598,21146,2020-09-28,325,4,0,267,0,78,3915,1,6.83,7.67,214.17,254.67,0,28,9,67,
22599,2517,2020-08-24,361,6,0,276,3,17,3915,1,5.5,6.5,189.33,224.5,0,24,8,34,
22621,25895,2020-10-25,1126,10,0,474,3,132,3224,1,4.17,4.33,40.33,48.83,6,25,10,39,
22623,19870,2020-08-08,504,10,0,56,0,72,327,1,2.67,3.33,29.0,51.67,5,8,8,62,
22627,11251,2020-09-22,1496,10,0,348,0,95,3915,3,2.33,4.17,507.67,1135.67,1,22,9,27,
22631,19267,2020-10-23,1496,10,0,348,0,95,3915,2,3.17,4.17,286.83,575.83,4,23,10,64,
22636,21573,2020-09-30,398,4,0,491,3,66,3898,1,6.83,7.17,5.5,8.33,2,30,9,70,
22650,11898,2020-09-23,653,6,0,491,0,117,3898,1,2.33,3.5,11.17,11.83,2,23,9,41,
22663,14606,2020-11-01,1445,10,0,-1,-1,24,3915,2,3.0,4.33,64.67,104.33,6,1,11,107,
