date,userID,itemID,order,label
2021/1/24,25846,22925,1,0
2021/1/22,25846,29281,1,0
2021/1/30,25847,17422,1,0
2021/1/30,25847,21750,1,0
2021/1/30,25847,22086,1,0
2021/1/14,25848,15464,1,0
2021/1/14,25848,21404,1,0
2021/1/30,25848,22715,1,0
2021/1/19,25848,24065,1,0
2021/1/14,25848,25045,1,159
2021/1/19,25848,3043,1,0
2021/1/30,25848,466,1,0
2021/1/30,25848,5310,1,0
2021/1/9,2584,8542,1,0
2021/1/30,25848,750,1,0
2021/1/30,25848,8117,1,0
2021/1/3,25849,17983,1,0
2021/1/3,25849,20594,1,0
2021/1/13,25849,29288,1,0
2021/1/13,25849,31354,10,0
2021/1/13,25849,5002,1,0
2021/1/30,25850,11148,1,0
2021/1/30,25850,16059,1,0
2021/1/25,25850,20224,1,0
2021/1/30,25850,27076,1,0
2021/1/30,25850,6147,1,162
2021/1/20,25853,20317,4,0
2021/1/7,25855,31573,1,0
2021/1/7,25855,6044,1,0
2021/1/14,25856,11251,2,36
2021/1/14,25856,19267,3,36
2021/1/14,25856,5271,1,27
2021/1/27,25857,11213,1,0
2021/1/27,25857,12081,1,0
2021/1/27,25857,19251,1,0
2021/1/27,25857,21195,1,0
2021/1/27,25857,23112,1,0
2021/1/10,25858,11140,1,0
2021/1/10,25858,12439,1,0
2021/1/2,25858,2243,1,0
2021/1/10,25858,29000,1,0
2021/1/10,25858,4778,1,0
2021/1/10,25858,7420,1,0
2021/1/10,25858,9684,1,0
2021/1/3,25859,17809,1,0
2021/1/3,25859,18355,1,0
2021/1/3,25859,20594,1,0
2021/1/3,25859,8025,1,0
2021/1/8,25860,20594,1,0
2021/1/8,25860,4314,1,0
2021/1/8,25860,6707,2,0
2021/1/6,25861,1398,1,108
2021/1/6,25861,19993,1,0
2021/1/6,25861,2627,1,108
2021/1/27,25862,15466,1,0
2021/1/15,25862,22429,1,0
2021/1/27,25862,27882,1,0
2021/1/23,2586,24114,1,0
2021/1/3,25863,10341,1,0
2021/1/19,25863,17656,1,0
2021/1/3,25863,18817,1,0
2021/1/3,25863,8004,1,0
2021/1/19,25864,10264,1,0
2021/1/12,25864,11041,1,0
2021/1/12,25864,13675,1,0
2021/1/25,25864,16012,1,0
2021/1/12,25864,17562,1,73
2021/1/19,25864,18131,4,0
2021/1/19,25864,28859,2,0
2021/1/16,25864,31683,2,0
2021/1/25,25864,4645,1,0
2021/1/19,25864,692,1,0
2021/1/25,25864,7113,1,0
2021/1/16,25864,7473,1,0
2021/1/19,25864,7488,2,0
2021/1/31,25865,12034,1,0
2021/1/31,25865,21625,2,81
2021/1/31,25865,5350,1,0
2021/1/31,25865,9458,1,0
2021/1/11,25867,12690,1,0
2021/1/11,25867,19552,1,0
2021/1/31,25869,16673,1,0
2021/1/31,25869,16680,1,0
2021/1/31,25869,1970,1,0
2021/1/31,25869,22658,1,0
2021/1/31,25869,23817,1,0
2021/1/31,25869,24763,1,0
2021/1/31,25869,8337,1,0
2021/1/2,25870,12045,15,0
2021/1/2,25870,13782,15,0
2021/1/18,25870,24890,1,0
2021/1/2,25870,28936,15,0
2021/1/26,25870,31702,4,77
2021/1/2,25870,6137,10,0
2021/1/19,2587,10077,1,0
2021/1/8,2587,10703,1,45
2021/1/23,25871,16260,1,0
2021/1/19,2587,11848,1,0
2021/1/23,25871,24866,1,160
2021/1/2,2587,1782,3,28
2021/1/7,25872,1051,1,0
2021/1/7,25872,10945,2,0
2021/1/30,25872,12770,1,0
2021/1/7,25872,14890,1,0
2021/1/30,25872,15862,1,0
2021/1/27,25872,17953,1,0
2021/1/16,25872,18593,1,0
2021/1/27,25872,27419,1,0
2021/1/7,25872,3010,1,0
2021/1/16,25872,31354,10,0
2021/1/22,25872,31354,10,6
2021/1/22,25872,32611,1,0
2021/1/7,25872,5154,1,0
2021/1/2,2587,26136,1,28
2021/1/30,25872,8243,1,0
2021/1/7,25872,9309,1,0
2021/1/19,2587,31544,1,0
2021/1/19,2587,31953,1,0
2021/1/30,25873,23745,1,0
2021/1/30,25873,24466,1,0
2021/1/12,25873,25926,1,0
2021/1/12,25873,25979,1,0
2021/1/12,25873,27444,1,0
2021/1/8,2587,32745,2,0
2021/1/12,25873,31354,4,0
2021/1/12,25873,4135,1,0
2021/1/7,25874,13229,1,0
2021/1/2,25874,1626,1,0
2021/1/7,25874,17653,1,0
2021/1/2,25874,26409,1,0
2021/1/2,25874,29416,3,0
2021/1/2,25874,30772,1,0
2021/1/7,25874,8719,1,0
2021/1/31,25875,18630,5,0
2021/1/8,2587,5260,3,184
2021/1/30,25876,18181,6,0
2021/1/25,25876,21543,1,0
2021/1/10,25876,26963,1,83
2021/1/22,25878,14323,3,0
2021/1/4,25878,1782,1,0
2021/1/4,25878,20173,1,0
2021/1/19,25878,20378,1,0
2021/1/22,25878,21911,1,0
2021/1/4,25878,2264,1,0
2021/1/22,25878,28623,1,0
2021/1/22,25878,29657,2,0
2021/1/4,25878,536,1,0
2021/1/4,25878,7095,1,0
2021/1/25,25879,19336,1,52
2021/1/25,25879,20150,5,52
2021/1/25,25879,24236,1,0
2021/1/25,25879,5880,2,52
2021/1/6,25880,13027,1,0
2021/1/30,25880,1398,1,39
2021/1/30,25880,20233,1,0
2021/1/25,25880,3333,1,0
2021/1/30,25880,4156,1,0
2021/1/25,25880,7728,1,0
2021/1/25,25880,8739,1,0
2021/1/24,2588,12845,1,0
2021/1/10,2588,15667,1,0
2021/1/24,2588,1732,1,0
2021/1/24,2588,18101,1,0
2021/1/10,2588,19768,1,143
2021/1/24,2588,21025,1,0
2021/1/19,25882,13063,4,0
2021/1/24,2588,21369,1,0
2021/1/24,2588,23083,1,0
2021/1/24,2588,2386,1,0
2021/1/15,25884,11251,1,0
2021/1/15,25884,1883,1,0
2021/1/15,25884,19336,1,0
2021/1/15,25884,28859,1,0
2021/1/25,25884,4341,2,0
2021/1/12,25885,14606,1,183
2021/1/12,25885,24262,1,0
2021/1/12,25885,29657,1,80
2021/1/13,25885,30082,1,0
2021/1/12,25885,7627,2,0
2021/1/12,25885,7997,1,0
2021/1/10,2588,7021,1,0
2021/1/10,2588,7194,1,49
2021/1/2,25889,18791,1,0
2021/1/2,25889,2787,1,0
2021/1/2,25889,3786,1,0
2021/1/7,25890,3240,1,0
2021/1/17,25891,110,1,0
2021/1/27,25891,12081,2,0
2021/1/27,25891,15971,1,233
2021/1/27,25891,16294,1,233
2021/1/17,25891,17672,1,0
2021/1/17,25891,20483,1,0
2021/1/17,25891,21725,1,189
2021/1/17,25891,27673,1,0
2021/1/28,2589,15400,1,0
2021/1/17,25891,5587,1,94
2021/1/17,25891,9012,1,0
2021/1/28,2589,2113,5,0
2021/1/27,2589,24051,1,0
2021/1/15,2589,24496,3,0
2021/1/17,25893,10410,1,0
2021/1/17,25893,21866,2,0
2021/1/27,2589,3997,1,0
2021/1/20,25894,10945,1,100
2021/1/27,2589,411,2,185
2021/1/20,25894,21146,1,0
2021/1/4,25897,10082,1,0
2021/1/4,25897,10452,1,0
2021/1/4,25897,10895,2,0
2021/1/4,25897,18350,1,0
2021/1/4,25897,18672,1,0
2021/1/4,25897,26885,1,0
2021/1/4,25897,27161,1,0
2021/1/4,25897,28246,1,0
2021/1/4,25897,3191,1,0
2021/1/15,2589,7391,2,0
2021/1/4,25897,4710,1,0
2021/1/4,25897,6809,1,0
2021/1/7,25897,7032,3,0
2021/1/4,25897,9993,1,0
2021/1/2,25898,10983,1,0
2021/1/2,25898,13121,1,0
2021/1/2,25898,21307,1,0
2021/1/2,25898,2321,1,0
2021/1/2,25898,5329,1,0
2021/1/20,25899,11251,1,0
2021/1/20,25899,12885,1,0
2021/1/9,25899,13691,1,0
2021/1/9,25899,18241,1,0
2021/1/20,25899,22547,1,0
2021/1/9,25899,23833,1,0
2021/1/20,25899,26645,1,0
2021/1/9,25899,6635,1,0
2021/1/20,25899,9391,1,0
2021/1/16,25900,31812,4,0
2021/1/5,25901,13155,1,0
2021/1/30,25901,19603,1,175
2021/1/30,25901,19710,1,175
2021/1/5,25901,30133,1,0
2021/1/30,25901,3991,1,0
2021/1/5,25901,7125,1,0
2021/1/4,25902,16059,1,0
2021/1/4,25902,18569,1,0
2021/1/4,25902,20834,1,0
2021/1/4,25902,26545,1,0
2021/1/4,25902,7479,1,0
2021/1/24,25904,15831,1,0
2021/1/24,25904,21956,1,0
2021/1/20,25904,2916,6,146
2021/1/24,25904,30580,1,0
2021/1/24,25904,31837,1,0
2021/1/20,25904,4093,1,39
2021/1/24,25904,59,1,0
2021/1/10,25905,15661,5,0
2021/1/10,25905,2160,5,0
2021/1/12,25905,31391,1,0
2021/1/12,25905,4860,1,0
2021/1/12,25905,6337,1,0
2021/1/3,25907,1069,2,71
2021/1/3,25907,18058,1,0
2021/1/10,25907,18131,1,0
2021/1/4,25907,18630,2,72
2021/1/5,25907,23050,1,0
2021/1/10,25907,25600,1,0
2021/1/4,25907,29433,1,72
2021/1/10,25907,30511,1,0
2021/1/10,25907,3899,1,0
2021/1/3,25907,5221,1,0
2021/1/3,25907,5387,1,0
2021/1/10,25907,7199,2,155
2021/1/10,25908,21122,1,0
2021/1/25,25909,24124,1,0
2021/1/25,25909,24716,2,165
2021/1/3,25910,19137,1,59
2021/1/3,25910,2795,1,0
2021/1/3,25910,6876,1,0
2021/1/17,2591,12528,1,0
2021/1/17,2591,16020,1,0
2021/1/11,25912,11118,1,0
2021/1/31,25912,15483,1,0
2021/1/31,25912,18463,1,0
2021/1/11,25912,1895,2,84
2021/1/11,25912,20515,1,0
2021/1/1,25912,21422,1,0
2021/1/11,25912,22134,1,0
2021/1/17,2591,23638,1,0
2021/1/17,2591,25663,2,0
2021/1/11,25912,6605,1,218
2021/1/31,25912,7460,1,0
2021/1/17,2591,28080,1,0
2021/1/17,2591,29151,1,0
2021/1/13,25912,9649,1,0
2021/1/17,2591,32204,2,0
2021/1/12,25913,7618,1,0
2021/1/17,25914,15194,2,130
2021/1/17,25914,2386,1,0
2021/1/17,25914,23905,1,0
2021/1/16,25915,24496,3,0
2021/1/25,25916,20116,2,0
2021/1/25,25916,27746,1,0
2021/1/18,25917,24763,1,0
2021/1/18,25917,28531,1,92
2021/1/18,25917,4279,1,207
2021/1/24,25918,31619,12,0
2021/1/30,25921,20204,1,99
2021/1/30,25921,4025,1,0
2021/1/16,2592,15138,1,19
2021/1/16,2592,19267,1,0
2021/1/16,2592,24299,1,0
2021/1/23,25923,19336,1,0
2021/1/27,25923,22228,1,32
2021/1/27,25923,26500,2,0
2021/1/20,25923,31849,1,0
2021/1/20,25923,31890,5,30
2021/1/23,25923,8690,1,0
2021/1/11,25925,24450,1,0
2021/1/11,25925,3620,1,0
2021/1/11,25925,9938,1,0
2021/1/16,2592,612,1,0
2021/1/21,25926,13027,1,115
2021/1/9,25926,13401,2,0
2021/1/2,25926,13473,1,77
2021/1/2,25926,18739,1,0
2021/1/2,25926,22476,2,42
2021/1/9,25926,25557,1,0
2021/1/9,25926,32457,2,0
2021/1/2,25926,8736,1,0
2021/1/31,25929,10063,1,0
2021/1/10,25929,10452,1,0
2021/1/24,25929,13228,1,0
2021/1/10,25929,15163,1,0
2021/1/24,25929,20515,1,0
2021/1/10,25929,26812,1,85
2021/1/31,25929,28147,1,0
2021/1/31,25929,28516,1,0
2021/1/24,25929,30349,1,0
2021/1/31,25929,30705,1,0
2021/1/31,25929,3077,1,0
2021/1/31,25929,31849,2,0
2021/1/31,25929,3320,1,0
2021/1/24,25929,4526,1,121
2021/1/31,25929,4579,1,0
2021/1/10,25929,6057,1,0
2021/1/10,25929,804,1,0
2021/1/3,25930,10136,1,133
2021/1/3,25930,20478,1,133
2021/1/22,2593,10042,2,0
2021/1/22,2593,13676,1,0
2021/1/22,2593,14134,1,0
2021/1/4,2593,17419,1,0
2021/1/22,2593,27920,1,0
2021/1/4,2593,30502,1,0
2021/1/14,25933,9688,8,0
2021/1/4,25934,23988,2,0
2021/1/4,25935,24496,2,0
2021/1/10,25935,24496,3,6
2021/1/22,2593,5557,1,162
2021/1/20,25936,11698,1,0
2021/1/18,25936,12251,1,0
2021/1/18,25936,14323,1,0
2021/1/20,25936,16680,1,0
2021/1/18,25936,16820,1,0
2021/1/18,25936,5305,1,0
2021/1/20,25936,6483,1,0
2021/1/22,2593,6890,1,0
2021/1/4,25938,13664,4,0
2021/1/27,25938,18004,1,0
2021/1/4,25938,22432,1,0
2021/1/4,25938,2268,1,0
2021/1/4,25938,29233,1,0
2021/1/4,25938,4091,4,0
2021/1/4,25938,6417,1,0
2021/1/27,25938,8393,1,0
2021/1/30,25939,12872,1,0
2021/1/30,25939,7638,1,0
2021/1/6,25941,9614,1,0
2021/1/4,25943,19724,1,0
2021/1/4,25943,7324,2,0
2021/1/14,25943,9757,1,0
2021/1/29,25944,13400,1,0
2021/1/29,25944,16059,1,0
2021/1/29,25944,18625,1,144
2021/1/29,25944,23112,1,0
2021/1/29,25944,2460,1,0
2021/1/29,25944,26670,1,0
2021/1/29,25944,32561,1,107
2021/1/29,25944,637,1,107
2021/1/24,25945,10115,3,0
2021/1/24,25945,11844,1,0
2021/1/24,25945,15155,1,0
2021/1/24,25945,24515,3,62
2021/1/13,25946,11080,1,37
2021/1/13,25946,2627,1,28
2021/1/5,25946,26851,1,0
2021/1/29,25947,12688,1,0
2021/1/29,25947,18584,1,0
2021/1/29,25947,466,1,0
2021/1/18,25948,24866,1,0
2021/1/29,25950,11064,2,0
2021/1/20,25950,11383,1,0
2021/1/26,25950,27505,1,0
2021/1/26,25951,30712,1,77
2021/1/26,25951,637,1,173
2021/1/16,25952,12409,1,0
2021/1/16,25952,1782,1,0
2021/1/16,25952,18630,1,0
2021/1/16,25952,19267,1,0
2021/1/16,25952,30038,1,0
2021/1/11,25954,159,1,0
2021/1/24,25954,19932,1,0
2021/1/11,25954,32608,1,0
2021/1/11,25954,9831,1,0
2021/1/10,25958,21326,1,0
2021/1/12,25959,27313,1,0
2021/1/29,25959,9649,1,0
2021/1/30,25960,15625,1,0
2021/1/30,25960,18270,1,0
2021/1/30,25960,24716,1,0
2021/1/21,2596,12746,3,0
2021/1/16,2596,17813,1,0
2021/1/31,2596,18255,2,0
2021/1/30,25962,26043,1,0
2021/1/30,25962,26468,1,0
2021/1/30,25962,30642,1,0
2021/1/30,25962,637,2,0
2021/1/31,2596,30331,1,0
2021/1/11,25964,10852,1,0
2021/1/16,25964,11787,1,0
2021/1/8,25964,18630,1,152
2021/1/11,25964,24996,1,0
2021/1/19,2596,4638,1,0
2021/1/2,25965,18782,1,35
2021/1/25,25965,18782,1,23
2021/1/25,25965,19476,1,0
2021/1/25,25965,6956,1,0
2021/1/15,25966,11251,1,0
2021/1/16,2596,6180,1,0
2021/1/10,25966,20072,1,0
2021/1/15,25966,21788,1,0
2021/1/10,25966,24417,1,0
2021/1/15,25966,24548,1,0
2021/1/15,25966,24763,1,0
2021/1/10,25966,25504,1,0
2021/1/10,25966,26152,1,0
2021/1/15,25966,27146,1,0
2021/1/10,25966,28395,1,0
2021/1/10,25966,29524,1,0
2021/1/10,25966,30425,1,0
2021/1/10,25966,30573,1,0
2021/1/10,25966,30691,1,0
2021/1/10,25966,31871,1,0
2021/1/15,25966,3709,2,0
2021/1/15,25966,9391,1,0
2021/1/7,25969,13146,1,0
2021/1/7,25969,15460,1,0
2021/1/7,25969,1705,1,19
2021/1/7,25969,25297,1,0
2021/1/7,25969,26893,1,0
2021/1/7,25969,27179,1,0
2021/1/7,25969,29926,1,0
2021/1/7,25969,8494,1,0
2021/1/15,25970,17609,1,56
2021/1/15,25970,31354,4,0
2021/1/15,25970,3677,1,0
2021/1/13,2597,11434,2,0
2021/1/31,25972,14134,1,0
2021/1/31,25972,18630,1,106
2021/1/3,2597,2962,1,0
2021/1/13,2597,29995,1,0
2021/1/31,25974,17983,1,0
2021/1/18,25974,1845,2,0
2021/1/18,25974,19971,1,0
2021/1/18,25974,20107,1,0
2021/1/18,25974,20795,1,0
2021/1/31,25974,5545,1,0
2021/1/13,2597,4583,1,0
2021/1/18,25974,9816,1,0
2021/1/14,25975,12528,1,52
2021/1/14,25975,21154,2,0
2021/1/31,25975,27618,1,0
2021/1/14,25975,31206,1,0
2021/1/19,25975,31354,10,0
2021/1/31,25975,3780,1,0
2021/1/6,25976,11234,1,0
2021/1/16,25976,13436,1,0
2021/1/6,25976,13616,2,0
2021/1/6,25976,14311,1,0
2021/1/16,25976,1898,1,0
2021/1/7,25976,21402,2,0
2021/1/3,25976,24382,1,0
2021/1/31,25976,24655,1,0
2021/1/3,25976,28339,2,0
2021/1/3,2597,6300,2,111
2021/1/13,25976,31354,15,0
2021/1/31,25976,32242,1,0
2021/1/31,25976,550,1,0
2021/1/16,25976,5882,2,0
2021/1/3,25976,8116,2,0
2021/1/13,2597,7032,1,0
2021/1/4,25978,4193,2,0
2021/1/4,25978,8731,1,0
2021/1/8,25979,10133,2,132
2021/1/8,25979,12397,1,0
2021/1/8,25979,24051,1,0
2021/1/8,25979,4600,2,0
2021/1/5,25979,637,1,0
2021/1/13,25980,12964,1,0
2021/1/13,25980,19448,2,0
2021/1/13,25980,24264,1,0
2021/1/13,25980,27179,1,0
2021/1/13,25980,27300,1,0
2021/1/13,25980,8424,2,0
2021/1/5,25981,11180,1,84
2021/1/5,25981,14771,5,0
2021/1/5,25981,19448,2,0
2021/1/5,25981,23312,1,0
2021/1/5,25981,24496,3,0
2021/1/23,2598,12642,1,0
2021/1/25,25982,15188,2,0
2021/1/23,2598,24896,1,0
2021/1/23,2598,29539,1,0
2021/1/4,25983,30458,1,0
2021/1/4,25983,30646,1,0
2021/1/4,25983,4595,2,0
2021/1/9,25984,13042,1,47
2021/1/9,25984,31026,1,0
2021/1/9,25984,9139,1,47
2021/1/27,25985,19267,2,0
2021/1/18,25985,25859,1,0
2021/1/27,25985,2684,1,160
2021/1/18,25985,31354,5,0
2021/1/27,25985,4935,1,0
2021/1/27,25985,6147,1,0
2021/1/23,2598,6057,2,0
2021/1/21,25986,11313,1,0
2021/1/21,25986,13670,1,0
2021/1/26,25986,17419,1,0
2021/1/26,25986,19164,2,72
2021/1/26,25986,1970,1,124
2021/1/21,25986,20867,1,0
2021/1/21,25986,24026,1,0
2021/1/21,25986,24496,1,0
2021/1/21,25986,8367,1,0
2021/1/21,25987,1547,2,0
2021/1/6,25987,19971,2,0
2021/1/18,25987,31354,6,0
2021/1/6,25987,4583,1,0
2021/1/26,25987,4815,1,0
2021/1/26,25987,5076,1,0
2021/1/21,25987,6147,2,0
2021/1/18,25987,6192,1,0
2021/1/21,25987,8239,1,0
2021/1/26,25987,9526,1,0
2021/1/21,25988,15251,1,0
2021/1/21,25988,17924,1,0
2021/1/6,25988,21154,1,0
2021/1/16,25988,23928,2,0
2021/1/21,25988,4259,1,0
2021/1/21,25988,5259,1,0
2021/1/11,25989,4489,1,0
2021/1/5,25990,32366,1,0
2021/1/5,25990,4096,1,0
2021/1/5,25990,637,1,0
2021/1/9,2599,1075,1,0
2021/1/9,2599,17512,1,0
2021/1/1,2599,18796,7,0
2021/1/12,2599,19441,1,0
2021/1/13,25992,1633,1,0
2021/1/9,2599,30712,1,48
2021/1/4,25994,30173,5,0
2021/1/4,25994,31683,1,0
2021/1/4,25994,4091,5,147
2021/1/11,25995,10341,1,0
2021/1/31,25995,11201,1,0
2021/1/31,25995,11782,1,0
2021/1/11,25995,12911,1,0
2021/1/20,25995,13653,2,33
2021/1/20,25995,14361,1,31
2021/1/31,25995,14848,1,0
2021/1/11,25995,15983,1,0
2021/1/4,25995,16809,1,15
2021/1/20,25995,16809,2,16
2021/1/22,25995,16809,1,2
2021/1/27,25995,17941,1,40
2021/1/22,25995,18509,1,0
2021/1/20,25995,19739,1,66
2021/1/22,25995,21265,1,33
2021/1/4,25995,23132,3,38
2021/1/20,25995,23132,1,16
2021/1/22,25995,24052,1,0
2021/1/22,25995,25121,1,33
2021/1/4,25995,25363,1,0
2021/1/20,25995,25377,1,81
2021/1/20,25995,2755,1,66
2021/1/27,25995,27635,1,38
2021/1/4,25995,28324,1,33
2021/1/20,25995,28324,1,16
2021/1/31,25995,30187,1,0
2021/1/31,25995,32253,1,0
2021/1/31,25995,3354,1,77
2021/1/27,25995,3358,1,0
2021/1/4,25995,4259,1,17
2021/1/20,25995,4259,1,16
2021/1/27,25995,4259,1,7
2021/1/4,25995,4344,1,33
2021/1/27,25995,4344,1,23
2021/1/20,25995,521,1,33
2021/1/22,25995,543,1,0
2021/1/22,25995,5697,1,0
2021/1/4,25995,9026,1,50
2021/1/20,25995,9459,1,128
2021/1/4,25995,9624,1,73
2021/1/22,25995,9894,1,35
2021/1/9,2599,6191,1,48
2021/1/31,25997,20838,1,0
2021/1/31,25997,637,1,0
2021/1/9,25999,13825,1,0
2021/1/9,25999,15632,1,0
2021/1/11,25999,28260,1,0
2021/1/9,25999,31392,1,0
2021/1/9,25999,5153,1,0
2021/1/11,25999,91,1,0
2021/1/29,26001,10042,1,0
2021/1/29,26001,13951,1,0
2021/1/29,26001,29933,1,0
2021/1/14,2600,21402,1,0
2021/1/6,26002,2001,1,0
2021/1/6,26002,32729,1,185
2021/1/14,2600,26503,2,0
2021/1/12,2600,28289,1,0
2021/1/14,2600,30804,1,0
2021/1/26,26003,10082,2,45
2021/1/26,26003,10641,1,0
2021/1/26,26003,11039,2,72
2021/1/26,26003,15174,1,0
2021/1/14,2600,3285,1,0
2021/1/14,2600,3389,1,0
2021/1/12,2600,4063,1,0
2021/1/29,26004,19571,1,0
2021/1/29,26004,2160,1,0
2021/1/29,26004,2446,1,48
2021/1/29,26004,7254,1,0
2021/1/13,26005,10133,6,23
2021/1/13,26005,15230,2,0
2021/1/13,26005,29657,4,36
2021/1/13,26005,7433,1,0
2021/1/13,26006,24051,1,0
2021/1/13,26006,28981,1,0
2021/1/13,26006,3883,1,0
2021/1/11,26007,13459,1,0
2021/1/9,26007,26190,1,0
2021/1/11,26007,27683,2,0
2021/1/11,26007,3072,3,0
2021/1/19,26007,7021,3,74
2021/1/21,26008,18476,1,0
2021/1/13,26008,18824,1,0
2021/1/13,26008,2151,1,0
2021/1/7,26008,24094,2,95
2021/1/31,26008,24094,2,24
2021/1/21,26008,24528,1,0
2021/1/21,26008,26373,1,0
2021/1/21,26008,29288,1,0
2021/1/13,26008,29989,4,49
2021/1/7,26009,11203,1,69
2021/1/14,26009,31783,1,0
2021/1/14,26009,8367,1,0
2021/1/13,26010,24996,1,0
2021/1/13,26010,25993,1,0
2021/1/13,26010,27179,1,0
2021/1/31,2601,10403,1,0
2021/1/31,26011,10346,1,46
2021/1/31,2601,11251,1,36
2021/1/21,26011,26153,1,0
2021/1/31,2601,13738,1,0
2021/1/15,2601,15155,2,0
2021/1/21,26011,5275,1,0
2021/1/31,2601,18457,1,0
2021/1/31,2601,19880,1,156
2021/1/21,2601,23478,1,0
2021/1/31,2601,23700,1,0
2021/1/31,2601,2930,1,0
2021/1/17,26013,11888,1,0
2021/1/17,26013,15724,1,0
2021/1/5,26013,18796,2,0
2021/1/17,26013,19121,1,0
2021/1/17,26013,23790,1,0
2021/1/17,26013,24619,1,97
2021/1/17,26013,29151,1,0
2021/1/17,26013,29902,2,0
2021/1/17,26013,31260,1,97
2021/1/17,26013,486,1,0
2021/1/17,26013,8411,2,0
2021/1/17,26013,896,1,0
2021/1/27,26014,10703,1,0
2021/1/3,26014,11208,1,0
2021/1/27,26014,11251,2,0
2021/1/3,26014,12773,3,0
2021/1/10,26014,13027,1,0
2021/1/3,26014,17767,1,0
2021/1/3,26014,18329,1,0
2021/1/10,26014,18350,1,0
2021/1/10,26014,2187,1,77
2021/1/27,26014,22262,1,57
2021/1/10,26014,25221,1,0
2021/1/3,26014,30002,1,141
2021/1/10,26014,31008,1,0
2021/1/10,26014,31172,1,0
2021/1/3,26014,31518,1,196
2021/1/10,26014,31679,1,0
2021/1/10,26014,31849,2,0
2021/1/3,26014,402,1,0
2021/1/3,26014,6693,2,0
2021/1/23,26015,1079,1,232
2021/1/23,26015,19827,1,0
2021/1/29,26015,22680,2,0
2021/1/29,26015,26028,1,0
2021/1/29,26015,32595,1,0
2021/1/15,2601,5654,2,0
2021/1/26,26016,11878,3,0
2021/1/26,26016,19896,1,0
2021/1/26,26016,5468,2,0
2021/1/26,26016,9917,2,124
2021/1/30,26017,1154,1,0
2021/1/5,26017,11636,1,0
2021/1/30,26017,13229,1,0
2021/1/30,26017,17925,1,0
2021/1/26,26017,18360,2,53
2021/1/30,26017,22638,2,0
2021/1/30,26017,2417,1,0
2021/1/5,26017,24236,1,0
2021/1/5,26017,26349,1,0
2021/1/5,26017,5076,1,0
2021/1/26,26017,7997,4,53
2021/1/30,26017,9411,2,0
2021/1/23,26018,11251,3,0
2021/1/15,2601,8171,1,0
2021/1/17,26018,26945,2,212
2021/1/24,260,18630,1,0
2021/1/15,2601,8654,1,0
2021/1/23,26018,6845,1,0
2021/1/31,2601,8786,2,36
2021/1/17,26018,8542,1,0
2021/1/23,26018,9411,2,0
2021/1/31,2601,9649,1,126
2021/1/16,26020,11630,1,0
2021/1/16,26020,16017,6,92
2021/1/16,26020,17317,1,0
2021/1/24,26021,18413,1,0
2021/1/24,26021,19959,1,104
2021/1/24,26021,30176,1,0
2021/1/2,26022,10392,1,0
2021/1/2,26022,18390,1,0
2021/1/2,26022,18586,1,0
2021/1/2,26022,21827,1,0
2021/1/2,26022,23576,1,0
2021/1/2,26022,25263,1,0
2021/1/2,26022,25535,1,0
2021/1/29,26022,2627,3,80
2021/1/2,26022,26346,1,0
2021/1/2,26022,27126,1,0
2021/1/2,26022,29540,1,0
2021/1/2,26022,4402,1,0
2021/1/2,26022,6744,1,0
2021/1/20,26024,5887,1,99
2021/1/30,26025,29657,2,0
2021/1/24,26026,311,1,0
2021/1/24,26026,4066,2,96
2021/1/24,260,2654,1,0
2021/1/23,26027,15004,1,0
2021/1/24,26027,17012,1,83
2021/1/23,26027,24176,1,0
2021/1/24,26027,25008,2,0
2021/1/23,26027,27608,1,0
2021/1/24,26027,29099,2,0
2021/1/23,26027,5946,1,0
2021/1/23,26027,6031,1,0
2021/1/24,260,27796,1,0
2021/1/4,26028,18652,1,184
2021/1/4,26028,21314,1,0
2021/1/4,26028,26152,1,102
2021/1/4,26028,4621,2,102
2021/1/25,26028,5468,1,0
2021/1/28,26029,18569,1,0
2021/1/28,26029,26273,1,0
2021/1/28,26029,31702,2,0
2021/1/28,26029,4312,1,0
2021/1/3,26030,12283,2,0
2021/1/3,26030,8511,3,0
2021/1/25,26032,1252,1,0
2021/1/25,26032,1732,1,0
2021/1/7,26032,18541,1,0
2021/1/10,26032,19913,1,0
2021/1/7,26032,22638,1,0
2021/1/25,26032,24763,1,0
2021/1/25,26032,24890,1,0
2021/1/10,26032,25090,2,52
2021/1/7,26032,26662,1,0
2021/1/10,26032,2787,1,52
2021/1/25,26032,4325,1,0
2021/1/7,26032,547,1,0
2021/1/25,26033,12964,1,0
2021/1/25,26033,16059,1,0
2021/1/25,26033,20286,1,104
2021/1/25,26033,24124,1,0
2021/1/25,26033,28001,1,0
2021/1/25,26033,4312,1,0
2021/1/25,26033,4418,3,0
2021/1/25,26033,4832,1,104
2021/1/25,26033,8609,1,0
2021/1/25,26033,878,1,64
2021/1/25,26033,9684,1,0
2021/1/24,26034,18846,1,0
2021/1/14,26034,23148,1,101
2021/1/14,26034,7125,1,0
2021/1/29,26035,10299,1,0
2021/1/29,26035,24299,1,0
2021/1/29,26035,4759,4,0
2021/1/27,26036,14351,1,0
2021/1/11,26036,18498,1,29
2021/1/26,26036,22638,1,191
2021/1/26,26036,30096,1,0
2021/1/11,26036,32146,1,29
2021/1/26,26036,32146,1,15
2021/1/13,26036,32204,1,0
